Date_ID,Year,Month,Dayweek,Time,Time of Day
7379,2016,1,Saturday,1,Night
7380,2016,1,Saturday,2,Night
7381,2016,1,Saturday,4,Night
7382,2016,1,Saturday,5,Night
7383,2016,1,Saturday,11,Day
7384,2016,1,Saturday,15,Day
7385,2016,1,Saturday,16,Day
7386,2016,1,Saturday,17,Day
7387,2016,1,Saturday,19,Night
7388,2016,1,Saturday,21,Night
7389,2016,1,Saturday,22,Night
7390,2016,1,Saturday,23,Night
7391,2016,1,Sunday,2,Night
7392,2016,1,Sunday,3,Night
7393,2016,1,Sunday,6,Day
7394,2016,1,Sunday,8,Day
7395,2016,1,Sunday,11,Day
7396,2016,1,Sunday,14,Day
7397,2016,1,Sunday,16,Day
7398,2016,1,Sunday,19,Night
7399,2016,1,Thursday,10,Day
7400,2016,1,Thursday,11,Day
7401,2016,1,Thursday,12,Day
7402,2016,1,Thursday,14,Day
7403,2016,1,Thursday,15,Day
7404,2016,1,Thursday,18,Night
7405,2016,1,Thursday,19,Night
7406,2016,1,Thursday,20,Night
7407,2016,1,Thursday,21,Night
7408,2016,1,Tuesday,5,Night
7409,2016,1,Tuesday,9,Day
7410,2016,1,Tuesday,10,Day
7411,2016,1,Tuesday,12,Day
7412,2016,1,Tuesday,14,Day
7413,2016,1,Tuesday,18,Night
7414,2016,1,Tuesday,22,Night
7415,2016,1,Wednesday,1,Night
7416,2016,1,Wednesday,4,Night
7417,2016,1,Wednesday,5,Night
7418,2016,1,Wednesday,7,Day
7419,2016,1,Wednesday,8,Day
7420,2016,1,Wednesday,9,Day
7421,2016,1,Wednesday,12,Day
7422,2016,1,Wednesday,13,Day
7423,2016,1,Wednesday,14,Day
7424,2016,1,Wednesday,17,Day
7425,2015,12,Friday,2,Night
7426,2015,12,Friday,4,Night
7427,2015,12,Friday,11,Day
7428,2015,12,Friday,12,Day
7429,2015,12,Friday,13,Day
7430,2015,12,Friday,14,Day
7431,2015,12,Friday,15,Day
7432,2015,12,Friday,17,Day
7433,2015,12,Monday,2,Night
7434,2015,12,Monday,4,Night
7435,2015,12,Monday,11,Day
7436,2015,12,Monday,15,Day
7437,2015,12,Monday,16,Day
7438,2015,12,Monday,18,Night
7439,2015,12,Saturday,1,Night
7440,2015,12,Saturday,2,Night
7441,2015,12,Saturday,4,Night
7442,2015,12,Saturday,11,Day
7443,2015,12,Saturday,12,Day
7444,2015,12,Saturday,13,Day
7445,2015,12,Saturday,14,Day
7446,2015,12,Saturday,17,Day
7447,2015,12,Saturday,22,Night
7448,2015,12,Sunday,1,Night
7449,2015,12,Sunday,2,Night
7450,2015,12,Sunday,5,Night
7451,2015,12,Sunday,10,Day
7452,2015,12,Sunday,11,Day
7453,2015,12,Sunday,13,Day
7454,2015,12,Sunday,16,Day
7455,2015,12,Sunday,18,Night
7456,2015,12,Sunday,22,Night
7457,2015,12,Thursday,4,Night
7458,2015,12,Thursday,5,Night
7459,2015,12,Thursday,8,Day
7460,2015,12,Thursday,11,Day
7461,2015,12,Thursday,13,Day
7462,2015,12,Thursday,18,Night
7463,2015,12,Thursday,19,Night
7464,2015,12,Thursday,20,Night
7465,2015,12,Thursday,22,Night
7466,2015,12,Tuesday,1,Night
7467,2015,12,Tuesday,7,Day
7468,2015,12,Tuesday,12,Day
7469,2015,12,Tuesday,15,Day
7470,2015,12,Tuesday,17,Day
7471,2015,12,Tuesday,18,Night
7472,2015,12,Tuesday,19,Night
7473,2015,12,Tuesday,23,Night
7474,2015,12,Wednesday,4,Night
7475,2015,12,Wednesday,6,Day
7476,2015,12,Wednesday,7,Day
7477,2015,12,Wednesday,9,Day
7478,2015,12,Wednesday,11,Day
7479,2015,12,Wednesday,12,Day
7480,2015,12,Wednesday,14,Day
7481,2015,12,Wednesday,15,Day
7482,2015,12,Wednesday,17,Day
7483,2015,12,Wednesday,18,Night
7484,2015,12,Wednesday,21,Night
7485,2015,11,Friday,6,Day
7486,2015,11,Friday,7,Day
7487,2015,11,Friday,12,Day
7488,2015,11,Friday,13,Day
7489,2015,11,Friday,14,Day
7490,2015,11,Friday,15,Day
7491,2015,11,Friday,16,Day
7492,2015,11,Friday,17,Day
7493,2015,11,Friday,18,Night
7494,2015,11,Friday,19,Night
7495,2015,11,Friday,22,Night
7496,2015,11,Monday,0,Night
7497,2015,11,Monday,1,Night
7498,2015,11,Monday,3,Night
7499,2015,11,Monday,6,Day
7500,2015,11,Monday,7,Day
7501,2015,11,Monday,8,Day
7502,2015,11,Monday,9,Day
7503,2015,11,Monday,10,Day
7504,2015,11,Monday,11,Day
7505,2015,11,Monday,14,Day
7506,2015,11,Monday,15,Day
7507,2015,11,Monday,16,Day
7508,2015,11,Monday,17,Day
7509,2015,11,Monday,18,Night
7510,2015,11,Monday,22,Night
7511,2015,11,Saturday,0,Night
7512,2015,11,Saturday,3,Night
7513,2015,11,Saturday,5,Night
7514,2015,11,Saturday,9,Day
7515,2015,11,Saturday,15,Day
7516,2015,11,Saturday,16,Day
7517,2015,11,Saturday,17,Day
7518,2015,11,Saturday,19,Night
7519,2015,11,Saturday,21,Night
7520,2015,11,Saturday,22,Night
7521,2015,11,Sunday,0,Night
7522,2015,11,Sunday,9,Day
7523,2015,11,Sunday,11,Day
7524,2015,11,Sunday,16,Day
7525,2015,11,Sunday,17,Day
7526,2015,11,Sunday,20,Night
7527,2015,11,Thursday,0,Night
7528,2015,11,Thursday,7,Day
7529,2015,11,Thursday,9,Day
7530,2015,11,Thursday,10,Day
7531,2015,11,Thursday,13,Day
7532,2015,11,Thursday,14,Day
7533,2015,11,Thursday,17,Day
7534,2015,11,Thursday,21,Night
7535,2015,11,Tuesday,0,Night
7536,2015,11,Tuesday,1,Night
7537,2015,11,Tuesday,3,Night
7538,2015,11,Tuesday,10,Day
7539,2015,11,Tuesday,11,Day
7540,2015,11,Tuesday,13,Day
7541,2015,11,Tuesday,14,Day
7542,2015,11,Tuesday,15,Day
7543,2015,11,Tuesday,17,Day
7544,2015,11,Tuesday,18,Night
7545,2015,11,Wednesday,8,Day
7546,2015,11,Wednesday,9,Day
7547,2015,11,Wednesday,12,Day
7548,2015,11,Wednesday,14,Day
7549,2015,11,Wednesday,15,Day
7550,2015,11,Wednesday,16,Day
7551,2015,11,Wednesday,17,Day
7552,2015,11,Wednesday,20,Night
7553,2015,10,Friday,1,Night
7554,2015,10,Friday,4,Night
7555,2015,10,Friday,5,Night
7556,2015,10,Friday,7,Day
7557,2015,10,Friday,8,Day
7558,2015,10,Friday,9,Day
7559,2015,10,Friday,10,Day
7560,2015,10,Friday,11,Day
7561,2015,10,Friday,12,Day
7562,2015,10,Friday,14,Day
7563,2015,10,Friday,17,Day
7564,2015,10,Friday,18,Night
7565,2015,10,Friday,20,Night
7566,2015,10,Monday,0,Night
7567,2015,10,Monday,8,Day
7568,2015,10,Monday,9,Day
7569,2015,10,Monday,10,Day
7570,2015,10,Monday,12,Day
7571,2015,10,Monday,13,Day
7572,2015,10,Monday,14,Day
7573,2015,10,Monday,15,Day
7574,2015,10,Monday,16,Day
7575,2015,10,Saturday,0,Night
7576,2015,10,Saturday,2,Night
7577,2015,10,Saturday,5,Night
7578,2015,10,Saturday,7,Day
7579,2015,10,Saturday,8,Day
7580,2015,10,Saturday,9,Day
7581,2015,10,Saturday,10,Day
7582,2015,10,Saturday,12,Day
7583,2015,10,Saturday,13,Day
7584,2015,10,Saturday,14,Day
7585,2015,10,Saturday,15,Day
7586,2015,10,Saturday,16,Day
7587,2015,10,Saturday,20,Night
7588,2015,10,Saturday,21,Night
7589,2015,10,Saturday,23,Night
7590,2015,10,Sunday,0,Night
7591,2015,10,Sunday,1,Night
7592,2015,10,Sunday,9,Day
7593,2015,10,Sunday,10,Day
7594,2015,10,Sunday,11,Day
7595,2015,10,Sunday,12,Day
7596,2015,10,Sunday,13,Day
7597,2015,10,Sunday,17,Day
7598,2015,10,Sunday,18,Night
7599,2015,10,Sunday,20,Night
7600,2015,10,Sunday,21,Night
7601,2015,10,Sunday,23,Night
7602,2015,10,Thursday,0,Night
7603,2015,10,Thursday,5,Night
7604,2015,10,Thursday,7,Day
7605,2015,10,Thursday,10,Day
7606,2015,10,Thursday,12,Day
7607,2015,10,Thursday,13,Day
7608,2015,10,Thursday,14,Day
7609,2015,10,Thursday,15,Day
7610,2015,10,Thursday,16,Day
7611,2015,10,Thursday,20,Night
7612,2015,10,Thursday,22,Night
7613,2015,10,Thursday,23,Night
7614,2015,10,Tuesday,0,Night
7615,2015,10,Tuesday,2,Night
7616,2015,10,Tuesday,8,Day
7617,2015,10,Tuesday,12,Day
7618,2015,10,Tuesday,13,Day
7619,2015,10,Tuesday,14,Day
7620,2015,10,Tuesday,16,Day
7621,2015,10,Tuesday,18,Night
7622,2015,10,Tuesday,20,Night
7623,2015,10,Tuesday,23,Night
7624,2015,10,Wednesday,7,Day
7625,2015,10,Wednesday,12,Day
7626,2015,10,Wednesday,14,Day
7627,2015,10,Wednesday,15,Day
7628,2015,10,Wednesday,16,Day
7629,2015,10,Wednesday,20,Night
7630,2015,10,Wednesday,21,Night
7631,2015,10,Wednesday,23,Night
7632,2015,9,Friday,6,Day
7633,2015,9,Friday,7,Day
7634,2015,9,Friday,12,Day
7635,2015,9,Friday,14,Day
7636,2015,9,Friday,15,Day
7637,2015,9,Friday,17,Day
7638,2015,9,Friday,18,Night
7639,2015,9,Friday,19,Night
7640,2015,9,Monday,3,Night
7641,2015,9,Monday,5,Night
7642,2015,9,Monday,6,Day
7643,2015,9,Monday,8,Day
7644,2015,9,Monday,9,Day
7645,2015,9,Monday,10,Day
7646,2015,9,Monday,11,Day
7647,2015,9,Monday,14,Day
7648,2015,9,Monday,15,Day
7649,2015,9,Monday,16,Day
7650,2015,9,Monday,21,Night
7651,2015,9,Saturday,0,Night
7652,2015,9,Saturday,2,Night
7653,2015,9,Saturday,5,Night
7654,2015,9,Saturday,7,Day
7655,2015,9,Saturday,13,Day
7656,2015,9,Saturday,15,Day
7657,2015,9,Saturday,16,Day
7658,2015,9,Saturday,18,Night
7659,2015,9,Saturday,20,Night
7660,2015,9,Saturday,22,Night
7661,2015,9,Saturday,23,Night
7662,2015,9,Sunday,7,Day
7663,2015,9,Sunday,8,Day
7664,2015,9,Sunday,9,Day
7665,2015,9,Sunday,11,Day
7666,2015,9,Sunday,13,Day
7667,2015,9,Sunday,14,Day
7668,2015,9,Sunday,15,Day
7669,2015,9,Sunday,16,Day
7670,2015,9,Sunday,22,Night
7671,2015,9,Thursday,0,Night
7672,2015,9,Thursday,7,Day
7673,2015,9,Thursday,14,Day
7674,2015,9,Thursday,17,Day
7675,2015,9,Thursday,18,Night
7676,2015,9,Thursday,19,Night
7677,2015,9,Thursday,21,Night
7678,2015,9,Thursday,22,Night
7679,2015,9,Thursday,23,Night
7680,2015,9,Tuesday,4,Night
7681,2015,9,Tuesday,6,Day
7682,2015,9,Tuesday,9,Day
7683,2015,9,Tuesday,11,Day
7684,2015,9,Tuesday,14,Day
7685,2015,9,Tuesday,16,Day
7686,2015,9,Tuesday,18,Night
7687,2015,9,Tuesday,19,Night
7688,2015,9,Wednesday,1,Night
7689,2015,9,Wednesday,5,Night
7690,2015,9,Wednesday,12,Day
7691,2015,9,Wednesday,14,Day
7692,2015,9,Wednesday,16,Day
7693,2015,9,Wednesday,17,Day
7694,2015,9,Wednesday,18,Night
7695,2015,9,Wednesday,20,Night
7696,2015,8,Friday,0,Night
7697,2015,8,Friday,2,Night
7698,2015,8,Friday,9,Day
7699,2015,8,Friday,10,Day
7700,2015,8,Friday,14,Day
7701,2015,8,Friday,15,Day
7702,2015,8,Friday,16,Day
7703,2015,8,Friday,17,Day
7704,2015,8,Friday,18,Night
7705,2015,8,Friday,23,Night
7706,2015,8,Monday,0,Night
7707,2015,8,Monday,2,Night
7708,2015,8,Monday,5,Night
7709,2015,8,Monday,7,Day
7710,2015,8,Monday,10,Day
7711,2015,8,Monday,12,Day
7712,2015,8,Monday,14,Day
7713,2015,8,Monday,15,Day
7714,2015,8,Monday,16,Day
7715,2015,8,Monday,17,Day
7716,2015,8,Monday,18,Night
7717,2015,8,Monday,19,Night
7718,2015,8,Saturday,2,Night
7719,2015,8,Saturday,6,Day
7720,2015,8,Saturday,9,Day
7721,2015,8,Saturday,10,Day
7722,2015,8,Saturday,11,Day
7723,2015,8,Saturday,12,Day
7724,2015,8,Saturday,13,Day
7725,2015,8,Saturday,14,Day
7726,2015,8,Saturday,15,Day
7727,2015,8,Saturday,18,Night
7728,2015,8,Saturday,20,Night
7729,2015,8,Saturday,21,Night
7730,2015,8,Saturday,22,Night
7731,2015,8,Sunday,0,Night
7732,2015,8,Sunday,1,Night
7733,2015,8,Sunday,2,Night
7734,2015,8,Sunday,3,Night
7735,2015,8,Sunday,7,Day
7736,2015,8,Sunday,8,Day
7737,2015,8,Sunday,9,Day
7738,2015,8,Sunday,11,Day
7739,2015,8,Sunday,13,Day
7740,2015,8,Sunday,14,Day
7741,2015,8,Sunday,15,Day
7742,2015,8,Sunday,16,Day
7743,2015,8,Sunday,18,Night
7744,2015,8,Sunday,20,Night
7745,2015,8,Thursday,0,Night
7746,2015,8,Thursday,1,Night
7747,2015,8,Thursday,9,Day
7748,2015,8,Thursday,11,Day
7749,2015,8,Thursday,12,Day
7750,2015,8,Thursday,14,Day
7751,2015,8,Thursday,15,Day
7752,2015,8,Thursday,17,Day
7753,2015,8,Thursday,18,Night
7754,2015,8,Thursday,19,Night
7755,2015,8,Thursday,20,Night
7756,2015,8,Thursday,21,Night
7757,2015,8,Tuesday,1,Night
7758,2015,8,Tuesday,7,Day
7759,2015,8,Tuesday,9,Day
7760,2015,8,Tuesday,11,Day
7761,2015,8,Tuesday,12,Day
7762,2015,8,Tuesday,13,Day
7763,2015,8,Tuesday,14,Day
7764,2015,8,Tuesday,15,Day
7765,2015,8,Tuesday,16,Day
7766,2015,8,Tuesday,17,Day
7767,2015,8,Tuesday,18,Night
7768,2015,8,Tuesday,19,Night
7769,2015,8,Tuesday,20,Night
7770,2015,8,Tuesday,21,Night
7771,2015,8,Tuesday,23,Night
7772,2015,8,Wednesday,4,Night
7773,2015,8,Wednesday,6,Day
7774,2015,8,Wednesday,9,Day
7775,2015,8,Wednesday,11,Day
7776,2015,8,Wednesday,13,Day
7777,2015,8,Wednesday,16,Day
7778,2015,8,Wednesday,17,Day
7779,2015,8,Wednesday,19,Night
7780,2015,8,Wednesday,22,Night
7781,2015,7,Friday,9,Day
7782,2015,7,Friday,12,Day
7783,2015,7,Friday,13,Day
7784,2015,7,Friday,14,Day
7785,2015,7,Friday,15,Day
7786,2015,7,Friday,17,Day
7787,2015,7,Friday,18,Night
7788,2015,7,Friday,22,Night
7789,2015,7,Friday,23,Night
7790,2015,7,Monday,1,Night
7791,2015,7,Monday,9,Day
7792,2015,7,Monday,22,Night
7793,2015,7,Saturday,1,Night
7794,2015,7,Saturday,3,Night
7795,2015,7,Saturday,7,Day
7796,2015,7,Saturday,8,Day
7797,2015,7,Saturday,11,Day
7798,2015,7,Saturday,12,Day
7799,2015,7,Saturday,14,Day
7800,2015,7,Saturday,15,Day
7801,2015,7,Saturday,16,Day
7802,2015,7,Saturday,17,Day
7803,2015,7,Saturday,18,Night
7804,2015,7,Saturday,19,Night
7805,2015,7,Saturday,20,Night
7806,2015,7,Saturday,21,Night
7807,2015,7,Sunday,1,Night
7808,2015,7,Sunday,3,Night
7809,2015,7,Sunday,6,Day
7810,2015,7,Sunday,11,Day
7811,2015,7,Sunday,16,Day
7812,2015,7,Sunday,18,Night
7813,2015,7,Sunday,20,Night
7814,2015,7,Thursday,1,Night
7815,2015,7,Thursday,4,Night
7816,2015,7,Thursday,5,Night
7817,2015,7,Thursday,8,Day
7818,2015,7,Thursday,13,Day
7819,2015,7,Thursday,14,Day
7820,2015,7,Thursday,15,Day
7821,2015,7,Thursday,16,Day
7822,2015,7,Thursday,17,Day
7823,2015,7,Thursday,18,Night
7824,2015,7,Thursday,20,Night
7825,2015,7,Thursday,21,Night
7826,2015,7,Thursday,22,Night
7827,2015,7,Tuesday,5,Night
7828,2015,7,Tuesday,7,Day
7829,2015,7,Tuesday,9,Day
7830,2015,7,Tuesday,15,Day
7831,2015,7,Tuesday,16,Day
7832,2015,7,Tuesday,17,Day
7833,2015,7,Tuesday,18,Night
7834,2015,7,Tuesday,21,Night
7835,2015,7,Tuesday,22,Night
7836,2015,7,Wednesday,2,Night
7837,2015,7,Wednesday,3,Night
7838,2015,7,Wednesday,7,Day
7839,2015,7,Wednesday,8,Day
7840,2015,7,Wednesday,9,Day
7841,2015,7,Wednesday,12,Day
7842,2015,7,Wednesday,13,Day
7843,2015,7,Wednesday,14,Day
7844,2015,7,Wednesday,15,Day
7845,2015,7,Wednesday,18,Night
7846,2015,7,Wednesday,19,Night
7847,2015,7,Wednesday,20,Night
7848,2015,7,Wednesday,22,Night
7849,2015,6,Friday,1,Night
7850,2015,6,Friday,6,Day
7851,2015,6,Friday,10,Day
7852,2015,6,Friday,15,Day
7853,2015,6,Friday,16,Day
7854,2015,6,Friday,17,Day
7855,2015,6,Friday,18,Night
7856,2015,6,Friday,19,Night
7857,2015,6,Friday,21,Night
7858,2015,6,Friday,22,Night
7859,2015,6,Monday,0,Night
7860,2015,6,Monday,2,Night
7861,2015,6,Monday,3,Night
7862,2015,6,Monday,6,Day
7863,2015,6,Monday,10,Day
7864,2015,6,Monday,11,Day
7865,2015,6,Monday,12,Day
7866,2015,6,Monday,13,Day
7867,2015,6,Monday,14,Day
7868,2015,6,Monday,17,Day
7869,2015,6,Monday,18,Night
7870,2015,6,Monday,21,Night
7871,2015,6,Saturday,0,Night
7872,2015,6,Saturday,2,Night
7873,2015,6,Saturday,3,Night
7874,2015,6,Saturday,4,Night
7875,2015,6,Saturday,6,Day
7876,2015,6,Saturday,11,Day
7877,2015,6,Saturday,12,Day
7878,2015,6,Saturday,15,Day
7879,2015,6,Saturday,17,Day
7880,2015,6,Saturday,18,Night
7881,2015,6,Saturday,19,Night
7882,2015,6,Sunday,9,Day
7883,2015,6,Sunday,10,Day
7884,2015,6,Sunday,16,Day
7885,2015,6,Sunday,17,Day
7886,2015,6,Thursday,5,Night
7887,2015,6,Thursday,6,Day
7888,2015,6,Thursday,7,Day
7889,2015,6,Thursday,11,Day
7890,2015,6,Thursday,12,Day
7891,2015,6,Thursday,15,Day
7892,2015,6,Thursday,16,Day
7893,2015,6,Thursday,18,Night
7894,2015,6,Thursday,19,Night
7895,2015,6,Tuesday,0,Night
7896,2015,6,Tuesday,8,Day
7897,2015,6,Tuesday,12,Day
7898,2015,6,Tuesday,16,Day
7899,2015,6,Tuesday,17,Day
7900,2015,6,Tuesday,18,Night
7901,2015,6,Tuesday,19,Night
7902,2015,6,Wednesday,8,Day
7903,2015,6,Wednesday,9,Day
7904,2015,6,Wednesday,10,Day
7905,2015,6,Wednesday,12,Day
7906,2015,6,Wednesday,13,Day
7907,2015,6,Wednesday,14,Day
7908,2015,6,Wednesday,15,Day
7909,2015,6,Wednesday,17,Day
7910,2015,6,Wednesday,19,Night
7911,2015,6,Wednesday,20,Night
7912,2015,6,Wednesday,21,Night
7913,2015,5,Friday,2,Night
7914,2015,5,Friday,3,Night
7915,2015,5,Friday,5,Night
7916,2015,5,Friday,7,Day
7917,2015,5,Friday,9,Day
7918,2015,5,Friday,10,Day
7919,2015,5,Friday,11,Day
7920,2015,5,Friday,12,Day
7921,2015,5,Friday,13,Day
7922,2015,5,Friday,14,Day
7923,2015,5,Friday,17,Day
7924,2015,5,Friday,20,Night
7925,2015,5,Friday,21,Night
7926,2015,5,Friday,22,Night
7927,2015,5,Friday,23,Night
7928,2015,5,Monday,11,Day
7929,2015,5,Monday,13,Day
7930,2015,5,Monday,14,Day
7931,2015,5,Monday,15,Day
7932,2015,5,Monday,17,Day
7933,2015,5,Monday,22,Night
7934,2015,5,Saturday,0,Night
7935,2015,5,Saturday,1,Night
7936,2015,5,Saturday,3,Night
7937,2015,5,Saturday,4,Night
7938,2015,5,Saturday,6,Day
7939,2015,5,Saturday,9,Day
7940,2015,5,Saturday,11,Day
7941,2015,5,Saturday,12,Day
7942,2015,5,Saturday,13,Day
7943,2015,5,Saturday,15,Day
7944,2015,5,Saturday,16,Day
7945,2015,5,Saturday,17,Day
7946,2015,5,Saturday,19,Night
7947,2015,5,Saturday,21,Night
7948,2015,5,Saturday,23,Night
7949,2015,5,Sunday,3,Night
7950,2015,5,Sunday,4,Night
7951,2015,5,Sunday,10,Day
7952,2015,5,Sunday,12,Day
7953,2015,5,Sunday,14,Day
7954,2015,5,Sunday,15,Day
7955,2015,5,Sunday,16,Day
7956,2015,5,Sunday,17,Day
7957,2015,5,Sunday,19,Night
7958,2015,5,Thursday,1,Night
7959,2015,5,Thursday,4,Night
7960,2015,5,Thursday,5,Night
7961,2015,5,Thursday,7,Day
7962,2015,5,Thursday,10,Day
7963,2015,5,Thursday,12,Day
7964,2015,5,Thursday,16,Day
7965,2015,5,Thursday,18,Night
7966,2015,5,Thursday,19,Night
7967,2015,5,Thursday,23,Night
7968,2015,5,Tuesday,0,Night
7969,2015,5,Tuesday,9,Day
7970,2015,5,Tuesday,11,Day
7971,2015,5,Tuesday,13,Day
7972,2015,5,Tuesday,16,Day
7973,2015,5,Tuesday,18,Night
7974,2015,5,Tuesday,19,Night
7975,2015,5,Tuesday,22,Night
7976,2015,5,Wednesday,2,Night
7977,2015,5,Wednesday,7,Day
7978,2015,5,Wednesday,11,Day
7979,2015,5,Wednesday,12,Day
7980,2015,5,Wednesday,14,Day
7981,2015,5,Wednesday,17,Day
7982,2015,5,Wednesday,18,Night
7983,2015,5,Wednesday,19,Night
7984,2015,4,Friday,0,Night
7985,2015,4,Friday,2,Night
7986,2015,4,Friday,6,Day
7987,2015,4,Friday,9,Day
7988,2015,4,Friday,11,Day
7989,2015,4,Friday,14,Day
7990,2015,4,Friday,15,Day
7991,2015,4,Friday,16,Day
7992,2015,4,Friday,17,Day
7993,2015,4,Friday,21,Night
7994,2015,4,Friday,23,Night
7995,2015,4,Monday,0,Night
7996,2015,4,Monday,8,Day
7997,2015,4,Monday,9,Day
7998,2015,4,Monday,11,Day
7999,2015,4,Monday,13,Day
8000,2015,4,Monday,14,Day
8001,2015,4,Monday,15,Day
8002,2015,4,Monday,16,Day
8003,2015,4,Monday,18,Night
8004,2015,4,Monday,19,Night
8005,2015,4,Monday,22,Night
8006,2015,4,Monday,23,Night
8007,2015,4,Saturday,1,Night
8008,2015,4,Saturday,3,Night
8009,2015,4,Saturday,11,Day
8010,2015,4,Saturday,12,Day
8011,2015,4,Saturday,15,Day
8012,2015,4,Saturday,17,Day
8013,2015,4,Saturday,18,Night
8014,2015,4,Saturday,19,Night
8015,2015,4,Saturday,23,Night
8016,2015,4,Sunday,0,Night
8017,2015,4,Sunday,6,Day
8018,2015,4,Sunday,7,Day
8019,2015,4,Sunday,8,Day
8020,2015,4,Sunday,9,Day
8021,2015,4,Sunday,10,Day
8022,2015,4,Sunday,12,Day
8023,2015,4,Sunday,13,Day
8024,2015,4,Sunday,14,Day
8025,2015,4,Sunday,15,Day
8026,2015,4,Sunday,18,Night
8027,2015,4,Sunday,19,Night
8028,2015,4,Sunday,23,Night
8029,2015,4,Thursday,1,Night
8030,2015,4,Thursday,11,Day
8031,2015,4,Thursday,12,Day
8032,2015,4,Thursday,13,Day
8033,2015,4,Thursday,16,Day
8034,2015,4,Thursday,18,Night
8035,2015,4,Thursday,23,Night
8036,2015,4,Tuesday,7,Day
8037,2015,4,Tuesday,10,Day
8038,2015,4,Tuesday,12,Day
8039,2015,4,Tuesday,15,Day
8040,2015,4,Tuesday,16,Day
8041,2015,4,Tuesday,19,Night
8042,2015,4,Tuesday,20,Night
8043,2015,4,Wednesday,6,Day
8044,2015,4,Wednesday,7,Day
8045,2015,4,Wednesday,10,Day
8046,2015,4,Wednesday,12,Day
8047,2015,4,Wednesday,13,Day
8048,2015,4,Wednesday,15,Day
8049,2015,4,Wednesday,16,Day
8050,2015,4,Wednesday,18,Night
8051,2015,4,Wednesday,19,Night
8052,2015,4,Wednesday,21,Night
8053,2015,3,Friday,1,Night
8054,2015,3,Friday,4,Night
8055,2015,3,Friday,7,Day
8056,2015,3,Friday,9,Day
8057,2015,3,Friday,10,Day
8058,2015,3,Friday,14,Day
8059,2015,3,Friday,15,Day
8060,2015,3,Friday,18,Night
8061,2015,3,Friday,19,Night
8062,2015,3,Friday,20,Night
8063,2015,3,Friday,21,Night
8064,2015,3,Friday,22,Night
8065,2015,3,Monday,5,Night
8066,2015,3,Monday,6,Day
8067,2015,3,Monday,8,Day
8068,2015,3,Monday,14,Day
8069,2015,3,Monday,16,Day
8070,2015,3,Saturday,1,Night
8071,2015,3,Saturday,3,Night
8072,2015,3,Saturday,4,Night
8073,2015,3,Saturday,8,Day
8074,2015,3,Saturday,10,Day
8075,2015,3,Saturday,12,Day
8076,2015,3,Saturday,13,Day
8077,2015,3,Saturday,15,Day
8078,2015,3,Saturday,17,Day
8079,2015,3,Saturday,21,Night
8080,2015,3,Saturday,22,Night
8081,2015,3,Sunday,0,Night
8082,2015,3,Sunday,1,Night
8083,2015,3,Sunday,2,Night
8084,2015,3,Sunday,4,Night
8085,2015,3,Sunday,5,Night
8086,2015,3,Sunday,6,Day
8087,2015,3,Sunday,7,Day
8088,2015,3,Sunday,8,Day
8089,2015,3,Sunday,9,Day
8090,2015,3,Sunday,10,Day
8091,2015,3,Sunday,14,Day
8092,2015,3,Sunday,18,Night
8093,2015,3,Sunday,21,Night
8094,2015,3,Sunday,22,Night
8095,2015,3,Thursday,9,Day
8096,2015,3,Thursday,10,Day
8097,2015,3,Thursday,11,Day
8098,2015,3,Thursday,13,Day
8099,2015,3,Thursday,16,Day
8100,2015,3,Thursday,17,Day
8101,2015,3,Thursday,18,Night
8102,2015,3,Tuesday,8,Day
8103,2015,3,Tuesday,9,Day
8104,2015,3,Tuesday,12,Day
8105,2015,3,Tuesday,16,Day
8106,2015,3,Tuesday,19,Night
8107,2015,3,Tuesday,20,Night
8108,2015,3,Tuesday,23,Night
8109,2015,3,Wednesday,2,Night
8110,2015,3,Wednesday,7,Day
8111,2015,3,Wednesday,8,Day
8112,2015,3,Wednesday,10,Day
8113,2015,3,Wednesday,11,Day
8114,2015,3,Wednesday,13,Day
8115,2015,3,Wednesday,14,Day
8116,2015,3,Wednesday,18,Night
8117,2015,3,Wednesday,19,Night
8118,2015,3,Wednesday,20,Night
8119,2015,2,Friday,2,Night
8120,2015,2,Friday,7,Day
8121,2015,2,Friday,9,Day
8122,2015,2,Friday,12,Day
8123,2015,2,Friday,14,Day
8124,2015,2,Friday,16,Day
8125,2015,2,Friday,21,Night
8126,2015,2,Friday,23,Night
8127,2015,2,Monday,5,Night
8128,2015,2,Monday,8,Day
8129,2015,2,Monday,9,Day
8130,2015,2,Monday,10,Day
8131,2015,2,Monday,11,Day
8132,2015,2,Monday,14,Day
8133,2015,2,Monday,18,Night
8134,2015,2,Monday,20,Night
8135,2015,2,Monday,23,Night
8136,2015,2,Saturday,11,Day
8137,2015,2,Saturday,14,Day
8138,2015,2,Saturday,16,Day
8139,2015,2,Saturday,18,Night
8140,2015,2,Saturday,19,Night
8141,2015,2,Saturday,22,Night
8142,2015,2,Saturday,23,Night
8143,2015,2,Sunday,6,Day
8144,2015,2,Sunday,7,Day
8145,2015,2,Sunday,8,Day
8146,2015,2,Sunday,9,Day
8147,2015,2,Sunday,11,Day
8148,2015,2,Sunday,12,Day
8149,2015,2,Sunday,15,Day
8150,2015,2,Sunday,18,Night
8151,2015,2,Thursday,4,Night
8152,2015,2,Thursday,5,Night
8153,2015,2,Thursday,10,Day
8154,2015,2,Thursday,12,Day
8155,2015,2,Thursday,15,Day
