Crash_ID,Time_ID,Speed_ID,State_ID,Remoteness_ID,Road_type_ID,Crash_type_ID,Vehicle_ID,Holiday_ID,Month,Year,Dayweek,LGA_name,Number Fatalities
19994073,10,8,5,0,4,1,11,2,4,1999,Tuesday,Unknown,1
19992013,11,6,3,0,4,2,1,2,4,1999,Tuesday,Unknown,1
19991047,11,6,1,0,4,2,11,2,4,1999,Tuesday,Unknown,1
19991506,12,1,1,0,4,1,11,2,4,1999,Tuesday,Unknown,1
19992198,13,6,3,0,4,2,1,2,4,1999,Tuesday,Unknown,2
19993118,14,6,4,0,4,1,11,2,4,1999,Tuesday,Unknown,1
19996042,15,6,2,0,4,1,11,2,4,1999,Tuesday,Unknown,1
19991248,17,6,1,0,4,2,11,2,4,1999,Tuesday,Unknown,1
19991323,18,2,1,0,4,1,11,2,4,1999,Tuesday,Unknown,1
19996028,19,7,2,0,4,1,11,2,4,1999,Tuesday,Unknown,1
19992012,20,1,3,0,4,1,1,2,4,1999,Tuesday,Unknown,1
19994002,20,8,5,0,4,2,12,2,4,1999,Tuesday,Unknown,4
19994127,4,8,5,0,4,2,12,2,4,1999,Wednesday,Unknown,1
19994032,5,8,5,0,4,1,11,2,4,1999,Wednesday,Unknown,1
19993060,7,6,4,0,4,2,12,2,4,1999,Wednesday,Unknown,1
19998007,8,4,7,0,4,2,13,2,4,1999,Wednesday,Unknown,1
19993269,11,1,4,0,4,1,11,2,4,1999,Wednesday,Unknown,1
19991068,11,8,1,0,4,2,11,2,4,1999,Wednesday,Unknown,1
19994006,13,6,5,0,4,2,11,2,4,1999,Wednesday,Unknown,1
19992028,13,2,3,0,4,1,1,2,4,1999,Wednesday,Unknown,1
19994026,14,6,5,0,4,1,11,2,4,1999,Wednesday,Unknown,1
19993229,14,6,4,0,4,1,11,2,4,1999,Wednesday,Unknown,1
19992223,14,7,3,0,4,2,3,2,4,1999,Wednesday,Unknown,1
19993193,15,1,4,0,4,2,11,2,4,1999,Wednesday,Unknown,1
19998006,15,4,7,0,4,1,11,2,4,1999,Wednesday,Unknown,1
19992022,15,1,3,0,4,2,1,2,4,1999,Wednesday,Unknown,1
19995148,17,8,6,0,4,2,11,2,4,1999,Wednesday,Unknown,1
19993203,18,6,4,0,4,2,11,2,4,1999,Wednesday,Unknown,1
19995047,19,8,6,0,4,1,11,2,4,1999,Wednesday,Unknown,1
19991277,19,6,1,0,4,1,11,2,4,1999,Wednesday,Unknown,1
19991493,0,2,1,0,4,1,11,2,3,1999,Friday,Unknown,1
19993033,3,1,4,0,4,1,11,2,3,1999,Friday,Unknown,1
19992092,4,6,3,0,4,1,1,2,3,1999,Friday,Unknown,1
19993173,5,6,4,0,4,1,11,2,3,1999,Friday,Unknown,1
19991460,6,2,1,0,4,2,11,2,3,1999,Friday,Unknown,1
19995049,6,8,6,0,4,1,11,2,3,1999,Friday,Unknown,1
19992253,7,2,3,0,4,1,1,2,3,1999,Friday,Unknown,1
19991497,7,2,1,0,4,1,11,2,3,1999,Friday,Unknown,1
19991337,7,6,1,0,4,1,11,2,3,1999,Friday,Unknown,1
19992003,7,1,3,0,4,2,1,2,3,1999,Friday,Unknown,1
19994106,8,5,5,0,4,2,11,2,3,1999,Friday,Unknown,1
19991408,9,6,1,0,4,1,12,2,3,1999,Friday,Unknown,1
19992208,9,2,3,0,4,2,1,2,3,1999,Friday,Unknown,1
19991103,9,6,1,0,4,1,13,2,3,1999,Friday,Unknown,1
19993140,10,1,4,0,4,2,11,2,3,1999,Friday,Unknown,2
19992158,11,1,3,0,4,2,1,2,3,1999,Friday,Unknown,1
19995032,14,8,6,0,4,2,11,2,3,1999,Friday,Unknown,1
19991303,14,6,1,0,4,2,11,2,3,1999,Friday,Unknown,1
19992104,14,7,3,0,4,2,3,2,3,1999,Friday,Unknown,1
19991037,14,8,1,0,4,2,12,2,3,1999,Friday,Unknown,1
19991425,14,7,1,0,4,2,13,2,3,1999,Friday,Unknown,1
19993131,16,1,4,0,4,2,11,2,3,1999,Friday,Unknown,1
19996043,16,8,2,0,4,2,11,2,3,1999,Friday,Unknown,3
19993106,17,1,4,0,4,1,11,2,3,1999,Friday,Unknown,1
19992147,17,1,3,0,4,2,1,2,3,1999,Friday,Unknown,1
19991384,17,6,1,0,4,1,11,2,3,1999,Friday,Unknown,1
19993254,18,6,4,0,4,1,11,2,3,1999,Friday,Unknown,1
19992132,18,1,3,0,4,1,1,2,3,1999,Friday,Unknown,1
19992146,18,6,3,0,4,2,1,2,3,1999,Friday,Unknown,1
19991147,20,7,1,0,4,1,11,2,3,1999,Friday,Unknown,1
19992188,20,8,3,0,4,2,1,2,3,1999,Friday,Unknown,1
19997001,21,4,8,0,4,1,11,2,3,1999,Friday,Unknown,1
19991356,21,3,1,0,4,2,11,2,3,1999,Friday,Unknown,1
19991197,23,7,1,0,4,2,11,2,3,1999,Friday,Unknown,1
19992062,0,1,3,0,4,1,1,2,3,1999,Monday,Unknown,1
19991036,4,1,1,0,4,1,11,2,3,1999,Monday,Unknown,1
19993238,8,2,4,0,4,2,11,2,3,1999,Monday,Unknown,1
19993223,9,1,4,0,4,1,11,2,3,1999,Monday,Unknown,1
19991159,10,1,1,0,4,1,11,2,3,1999,Monday,Unknown,2
19992093,10,2,3,0,4,2,1,2,3,1999,Monday,Unknown,1
19993115,13,2,4,0,4,2,11,2,3,1999,Monday,Unknown,1
19992279,13,1,3,0,4,1,1,2,3,1999,Monday,Unknown,1
19991029,14,6,1,0,4,2,11,2,3,1999,Monday,Unknown,1
19995098,19,6,6,0,4,1,11,2,3,1999,Monday,Unknown,1
19992192,19,7,3,0,4,2,1,2,3,1999,Monday,Unknown,1
19993029,23,1,4,0,4,1,11,2,3,1999,Monday,Unknown,1
19991457,0,1,1,0,4,2,11,2,3,1999,Saturday,Unknown,1
19995093,1,8,6,0,4,1,11,2,3,1999,Saturday,Unknown,1
19993100,2,2,4,0,4,1,11,2,3,1999,Saturday,Unknown,1
19991266,3,2,1,0,4,2,12,2,3,1999,Saturday,Unknown,1
19992005,3,1,3,0,4,1,1,2,3,1999,Saturday,Unknown,1
19991162,6,6,1,0,4,1,11,2,3,1999,Saturday,Unknown,1
19991472,6,1,1,0,4,2,11,2,3,1999,Saturday,Unknown,1
19993143,8,1,4,0,4,2,11,2,3,1999,Saturday,Unknown,1
19991353,8,5,1,0,4,1,11,2,3,1999,Saturday,Unknown,1
19993041,10,7,4,0,4,2,11,2,3,1999,Saturday,Unknown,1
19992135,10,1,3,0,4,1,1,2,3,1999,Saturday,Unknown,1
19994090,11,8,5,0,4,2,11,2,3,1999,Saturday,Unknown,1
19991273,12,6,1,0,4,2,11,2,3,1999,Saturday,Unknown,1
19992203,13,6,3,0,4,2,3,2,3,1999,Saturday,Unknown,1
19995127,14,8,6,0,4,2,11,2,3,1999,Saturday,Unknown,3
19996001,14,1,2,0,4,2,11,2,3,1999,Saturday,Unknown,1
19991379,15,8,1,0,4,2,11,2,3,1999,Saturday,Unknown,1
19993038,16,6,4,0,4,1,11,2,3,1999,Saturday,Unknown,1
19993273,16,2,4,0,4,2,11,2,3,1999,Saturday,Unknown,1
19991361,16,1,1,0,4,1,11,2,3,1999,Saturday,Unknown,1
19998012,16,4,7,0,4,1,11,2,3,1999,Saturday,Unknown,1
19991018,16,6,1,0,4,2,11,2,3,1999,Saturday,Unknown,1
19995171,17,5,6,0,4,2,11,2,3,1999,Saturday,Unknown,1
19991051,17,1,1,0,4,2,11,2,3,1999,Saturday,Unknown,1
19991129,17,1,1,0,4,1,11,2,3,1999,Saturday,Unknown,1
19993090,19,6,4,0,4,1,11,2,3,1999,Saturday,Unknown,1
19995003,20,8,6,0,4,2,12,2,3,1999,Saturday,Unknown,1
19992334,22,1,3,0,4,1,1,2,3,1999,Saturday,Unknown,1
19992225,22,2,3,0,4,2,1,2,3,1999,Saturday,Unknown,1
19991302,0,1,1,0,4,1,11,2,3,1999,Sunday,Unknown,1
19991295,0,1,1,0,4,2,11,2,3,1999,Sunday,Unknown,2
19995109,0,7,6,0,4,1,11,2,3,1999,Sunday,Unknown,1
19991089,0,7,1,0,4,1,11,2,3,1999,Sunday,Unknown,1
19992172,1,1,3,0,4,1,1,2,3,1999,Sunday,Unknown,1
19992015,2,1,3,0,4,1,1,2,3,1999,Sunday,Unknown,1
19991144,2,1,1,0,4,1,11,2,3,1999,Sunday,Unknown,1
19991181,2,6,1,0,4,2,11,2,3,1999,Sunday,Unknown,1
19992197,3,1,3,0,4,1,1,2,3,1999,Sunday,Unknown,1
19991111,4,1,1,0,4,1,11,2,3,1999,Sunday,Unknown,1
19991203,6,1,1,0,4,1,11,2,3,1999,Sunday,Unknown,1
19995011,6,5,6,0,4,2,11,2,3,1999,Sunday,Unknown,1
19995140,10,8,6,0,4,2,11,2,3,1999,Sunday,Unknown,1
19991150,14,1,1,0,4,2,11,2,3,1999,Sunday,Unknown,1
19992126,14,6,3,0,4,1,1,2,3,1999,Sunday,Unknown,1
19991298,15,7,1,0,4,2,11,2,3,1999,Sunday,Unknown,1
19992190,15,6,3,0,4,1,1,2,3,1999,Sunday,Unknown,1
19991214,17,6,1,0,4,1,11,2,3,1999,Sunday,Unknown,1
19991052,18,1,1,0,4,2,11,2,3,1999,Sunday,Unknown,1
19991232,19,6,1,0,4,1,11,2,3,1999,Sunday,Unknown,2
19992042,19,6,3,0,4,2,1,2,3,1999,Sunday,Unknown,1
19993176,20,1,4,0,4,1,11,2,3,1999,Sunday,Unknown,1
19991313,20,1,1,0,4,2,12,2,3,1999,Sunday,Unknown,1
19996016,1,1,2,0,4,1,11,2,3,1999,Thursday,Unknown,2
19993184,7,6,4,0,4,2,11,2,3,1999,Thursday,Unknown,1
19994097,9,6,5,0,4,1,11,2,3,1999,Thursday,Unknown,1
19993116,13,3,4,0,4,1,11,2,3,1999,Thursday,Unknown,1
19995162,15,6,6,0,4,1,11,2,3,1999,Thursday,Unknown,1
19991452,16,1,1,0,4,1,11,2,3,1999,Thursday,Unknown,1
19991138,16,1,1,0,4,1,11,2,3,1999,Thursday,Unknown,1
19995165,18,6,6,0,4,2,11,2,3,1999,Thursday,Unknown,1
19992194,20,1,3,0,4,2,1,2,3,1999,Thursday,Unknown,1
19992131,20,6,3,0,4,1,1,2,3,1999,Thursday,Unknown,2
19991504,20,2,1,0,4,2,12,2,3,1999,Thursday,Unknown,1
19994093,20,8,5,0,4,1,11,2,3,1999,Thursday,Unknown,1
19993103,21,6,4,0,4,2,12,2,3,1999,Thursday,Unknown,2
19991168,21,1,1,0,4,2,11,2,3,1999,Thursday,Unknown,3
19991342,0,1,1,0,4,1,12,2,3,1999,Tuesday,Unknown,1
19997033,5,1,8,0,4,1,11,2,3,1999,Tuesday,Unknown,1
19992263,12,2,3,0,4,2,1,2,3,1999,Tuesday,Unknown,1
19992212,12,6,3,0,4,1,1,2,3,1999,Tuesday,Unknown,1
19991233,13,2,1,0,4,2,11,2,3,1999,Tuesday,Unknown,1
19991462,14,1,1,0,4,2,11,2,3,1999,Tuesday,Unknown,3
19991309,14,6,1,0,4,2,12,2,3,1999,Tuesday,Unknown,1
19995182,15,6,6,0,4,1,11,2,3,1999,Tuesday,Unknown,1
19995042,16,8,6,0,4,2,11,2,3,1999,Tuesday,Unknown,1
19991223,17,6,1,0,4,2,11,2,3,1999,Tuesday,Unknown,1
19993098,20,2,4,0,4,1,11,2,3,1999,Tuesday,Unknown,1
19993170,22,1,4,0,4,1,11,2,3,1999,Tuesday,Unknown,1
19992110,23,6,3,0,4,1,1,2,3,1999,Tuesday,Unknown,1
19991004,0,8,1,0,4,1,11,2,3,1999,Wednesday,Unknown,1
19995128,1,6,6,0,4,1,11,2,3,1999,Wednesday,Unknown,1
19991105,6,8,1,0,4,1,11,2,3,1999,Wednesday,Unknown,1
19992052,7,1,3,0,4,2,1,2,3,1999,Wednesday,Unknown,2
19991388,8,9,1,0,4,2,12,2,3,1999,Wednesday,Unknown,1
19991321,13,1,1,0,4,1,11,2,3,1999,Wednesday,Unknown,1
19994125,13,1,5,0,4,1,11,2,3,1999,Wednesday,Unknown,1
19992103,14,1,3,0,4,2,1,2,3,1999,Wednesday,Unknown,1
19992275,14,6,3,0,4,2,1,2,3,1999,Wednesday,Unknown,1
19993214,18,2,4,0,4,1,11,2,3,1999,Wednesday,Unknown,1
19995037,21,6,6,0,4,2,11,2,3,1999,Wednesday,Unknown,1
19991116,21,8,1,0,4,1,11,2,3,1999,Wednesday,Unknown,1
19993208,22,1,4,0,4,2,11,2,3,1999,Wednesday,Unknown,2
19991367,0,8,1,0,4,2,12,2,2,1999,Friday,Unknown,1
19991262,8,1,1,0,4,2,11,2,2,1999,Friday,Unknown,1
19991383,11,1,1,0,4,1,11,2,2,1999,Friday,Unknown,1
19995022,12,8,6,0,4,1,11,2,2,1999,Friday,Unknown,2
19995065,13,6,6,0,4,1,12,2,2,1999,Friday,Unknown,1
19993050,15,1,4,0,4,1,11,2,2,1999,Friday,Unknown,1
19994099,16,8,5,0,4,1,11,2,2,1999,Friday,Unknown,1
19992244,17,1,3,0,4,2,1,2,2,1999,Friday,Unknown,2
19991021,17,6,1,0,4,1,11,2,2,1999,Friday,Unknown,1
19993147,18,2,4,0,4,2,11,2,2,1999,Friday,Unknown,1
19991400,18,1,1,0,4,2,11,2,2,1999,Friday,Unknown,1
19992187,18,2,3,0,4,1,1,2,2,1999,Friday,Unknown,1
19995119,20,6,6,0,4,1,11,2,2,1999,Friday,Unknown,1
19992091,20,6,3,0,4,2,1,2,2,1999,Friday,Unknown,1
19997011,20,4,8,0,4,2,11,2,2,1999,Friday,Unknown,2
19991301,21,1,1,0,4,1,11,2,2,1999,Friday,Unknown,1
19992044,23,1,3,0,4,2,3,2,2,1999,Friday,Unknown,1
19995158,0,8,6,0,4,1,11,2,2,1999,Monday,Unknown,1
19995010,2,8,6,0,4,1,11,2,2,1999,Monday,Unknown,1
19991412,6,1,1,0,4,1,11,2,2,1999,Monday,Unknown,1
19992067,6,8,3,0,4,1,1,2,2,1999,Monday,Unknown,1
19992325,6,8,3,0,4,1,1,2,2,1999,Monday,Unknown,1
19997031,8,6,8,0,4,1,11,2,2,1999,Monday,Unknown,1
19991157,9,1,1,0,4,1,11,2,2,1999,Monday,Unknown,1
19992338,10,2,3,0,4,2,3,2,2,1999,Monday,Unknown,1
19994132,14,1,5,0,4,1,11,2,2,1999,Monday,Unknown,1
19992210,14,1,3,0,4,2,1,2,2,1999,Monday,Unknown,1
19994022,17,8,5,0,4,1,11,2,2,1999,Monday,Unknown,1
19992310,17,1,3,0,4,2,1,2,2,1999,Monday,Unknown,3
19991172,17,1,1,0,4,2,11,2,2,1999,Monday,Unknown,1
19991375,17,2,1,0,4,2,11,2,2,1999,Monday,Unknown,1
19995040,21,8,6,0,4,1,11,2,2,1999,Monday,Unknown,1
19991456,23,1,1,0,4,1,11,2,2,1999,Monday,Unknown,1
19991053,3,8,1,0,4,1,11,2,2,1999,Saturday,Unknown,1
19991259,4,2,1,0,4,1,11,2,2,1999,Saturday,Unknown,1
19991272,5,1,1,0,4,2,11,2,2,1999,Saturday,Unknown,1
19997022,6,4,8,0,4,2,12,2,2,1999,Saturday,Unknown,1
19991275,7,2,1,0,4,2,11,2,2,1999,Saturday,Unknown,2
19991061,9,6,1,0,4,1,11,2,2,1999,Saturday,Unknown,1
19991416,9,8,1,0,4,1,11,2,2,1999,Saturday,Unknown,1
19994059,10,6,5,0,4,1,11,2,2,1999,Saturday,Unknown,1
19991123,12,7,1,0,4,1,11,2,2,1999,Saturday,Unknown,1
19992125,13,2,3,0,4,2,1,2,2,1999,Saturday,Unknown,1
19992337,14,1,3,0,4,1,1,2,2,1999,Saturday,Unknown,1
19992237,16,1,3,0,4,2,1,2,2,1999,Saturday,Unknown,1
19992118,17,2,3,0,4,2,1,2,2,1999,Saturday,Unknown,1
19992101,17,6,3,0,4,1,1,2,2,1999,Saturday,Unknown,1
19998008,17,4,7,0,4,2,11,2,2,1999,Saturday,Unknown,1
19993161,19,6,4,0,4,1,11,2,2,1999,Saturday,Unknown,1
19991010,19,6,1,0,4,1,11,2,2,1999,Saturday,Unknown,1
19996008,19,7,2,0,4,1,11,2,2,1999,Saturday,Unknown,1
19994110,21,1,5,0,4,2,12,2,2,1999,Saturday,Unknown,1
19998016,22,4,7,0,4,1,11,2,2,1999,Saturday,Unknown,1
19995035,23,1,6,0,4,2,12,2,2,1999,Saturday,Unknown,2
19995074,1,2,6,0,4,1,11,2,2,1999,Sunday,Unknown,1
19993249,1,1,4,0,4,1,11,2,2,1999,Sunday,Unknown,1
19992249,3,6,3,0,4,1,1,2,2,1999,Sunday,Unknown,1
19995122,7,8,6,0,4,1,11,2,2,1999,Sunday,Unknown,1
19991230,8,1,1,0,4,1,11,2,2,1999,Sunday,Unknown,1
19997002,9,4,8,0,4,1,11,2,2,1999,Sunday,Unknown,1
19995178,11,2,6,0,4,1,11,2,2,1999,Sunday,Unknown,1
19994060,14,8,5,0,4,1,11,2,2,1999,Sunday,Unknown,1
19993031,15,1,4,0,4,2,11,2,2,1999,Sunday,Unknown,2
19992148,15,1,3,0,4,1,1,2,2,1999,Sunday,Unknown,4
19991141,16,1,1,0,4,2,11,2,2,1999,Sunday,Unknown,1
19991165,17,6,1,0,4,1,11,2,2,1999,Sunday,Unknown,1
19992031,18,8,3,0,4,1,3,2,2,1999,Sunday,Unknown,1
19991426,20,1,1,0,4,1,11,2,2,1999,Sunday,Unknown,1
19991028,21,1,1,0,4,2,11,2,2,1999,Sunday,Unknown,1
19995110,3,6,6,0,4,1,11,2,2,1999,Thursday,Unknown,1
19991220,5,2,1,0,4,1,11,2,2,1999,Thursday,Unknown,1
19992010,13,1,3,0,4,1,1,2,2,1999,Thursday,Unknown,1
19991201,15,6,1,0,4,2,12,2,2,1999,Thursday,Unknown,2
19994118,16,2,5,0,4,1,11,2,2,1999,Thursday,Unknown,1
19996003,16,1,2,0,4,2,11,2,2,1999,Thursday,Unknown,1
19993268,20,1,4,0,4,2,12,2,2,1999,Thursday,Unknown,2
19991268,22,6,1,0,4,1,11,2,2,1999,Thursday,Unknown,1
19992055,23,6,3,0,4,2,1,2,2,1999,Thursday,Unknown,1
19992200,23,2,3,0,4,1,1,2,2,1999,Thursday,Unknown,1
19996034,0,1,2,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19998013,2,4,7,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19992178,7,6,3,0,4,1,8,2,2,1999,Tuesday,Unknown,1
19994065,8,8,5,0,4,2,11,2,2,1999,Tuesday,Unknown,1
19993069,10,6,4,0,4,2,11,2,2,1999,Tuesday,Unknown,1
19992051,10,1,3,0,4,2,1,2,2,1999,Tuesday,Unknown,1
19994056,10,6,5,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19991492,14,6,1,0,4,2,11,2,2,1999,Tuesday,Unknown,1
19993230,16,2,4,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19991034,16,5,1,0,4,2,11,2,2,1999,Tuesday,Unknown,1
19991222,16,2,1,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19994105,16,8,5,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19991293,17,8,1,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19995156,18,2,6,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19992324,19,1,3,0,4,1,1,2,2,1999,Tuesday,Unknown,1
19994023,19,6,5,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19997025,19,6,8,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19991312,23,1,1,0,4,2,12,2,2,1999,Tuesday,Unknown,1
19991407,23,1,1,0,4,1,11,2,2,1999,Tuesday,Unknown,1
19992161,7,6,3,0,4,1,1,2,2,1999,Wednesday,Unknown,1
19991186,8,2,1,0,4,2,12,2,2,1999,Wednesday,Unknown,1
19995187,9,8,6,0,4,1,11,2,2,1999,Wednesday,Unknown,1
19995031,9,5,6,0,4,1,11,2,2,1999,Wednesday,Unknown,1
19992065,11,1,3,0,4,2,3,2,2,1999,Wednesday,Unknown,1
19991279,13,8,1,0,4,1,11,2,2,1999,Wednesday,Unknown,1
19991243,15,1,1,0,4,2,11,2,2,1999,Wednesday,Unknown,1
19991225,15,2,1,0,4,2,11,2,2,1999,Wednesday,Unknown,1
19994076,17,8,5,0,4,1,12,2,2,1999,Wednesday,Unknown,1
19993152,18,6,4,0,4,1,11,2,2,1999,Wednesday,Unknown,1
19991348,20,6,1,0,4,2,11,2,2,1999,Wednesday,Unknown,1
19991260,20,5,1,0,4,2,12,2,2,1999,Wednesday,Unknown,1
19993266,22,6,4,0,4,2,13,2,2,1999,Wednesday,Unknown,1
19995092,22,6,6,0,4,2,11,2,2,1999,Wednesday,Unknown,2
19993194,1,6,4,0,4,2,11,2,1,1999,Friday,Unknown,1
19994089,1,8,5,0,4,2,11,2,1,1999,Friday,Unknown,3
19991145,3,1,1,0,4,2,12,2,1,1999,Friday,Unknown,1
19994053,4,1,5,0,4,1,11,2,1,1999,Friday,Unknown,1
19992162,6,1,3,0,4,2,1,2,1,1999,Friday,Unknown,2
19993085,8,1,4,0,4,1,11,2,1,1999,Friday,Unknown,1
19991174,14,2,1,0,4,2,11,2,1,1999,Friday,Unknown,1
19993190,15,6,4,0,4,1,11,2,1,1999,Friday,Unknown,1
19995099,15,6,6,0,4,2,11,2,1,1999,Friday,Unknown,1
19991419,15,1,1,0,4,1,11,1,1,1999,Friday,Unknown,1
19995181,16,7,6,0,4,2,11,2,1,1999,Friday,Unknown,1
19993017,16,1,4,0,4,1,11,2,1,1999,Friday,Unknown,1
19995169,16,8,6,0,4,2,12,2,1,1999,Friday,Unknown,1
19996030,16,6,2,0,4,2,11,2,1,1999,Friday,Unknown,1
19995007,16,5,6,0,4,2,11,2,1,1999,Friday,Unknown,2
19991306,16,1,1,0,4,1,11,2,1,1999,Friday,Unknown,1
19995111,19,6,6,0,4,2,11,2,1,1999,Friday,Unknown,1
19992184,21,6,3,0,4,1,1,2,1,1999,Friday,Unknown,1
19991206,21,6,1,0,4,2,11,2,1,1999,Friday,Unknown,1
19993163,23,1,4,0,4,2,11,2,1,1999,Friday,Unknown,1
19994122,23,6,5,0,4,1,11,2,1,1999,Friday,Unknown,1
19996004,23,1,2,0,4,1,11,2,1,1999,Friday,Unknown,1
19991092,4,6,1,0,4,2,11,2,1,1999,Monday,Unknown,1
19991016,4,5,1,0,4,2,11,2,1,1999,Monday,Unknown,2
19993235,6,1,4,0,4,2,11,2,1,1999,Monday,Unknown,1
19994027,7,8,5,0,4,2,11,2,1,1999,Monday,Unknown,1
19993198,9,1,4,0,4,2,11,2,1,1999,Monday,Unknown,1
19993265,10,6,4,0,4,2,13,2,1,1999,Monday,Unknown,1
19994033,11,8,5,0,4,2,11,2,1,1999,Monday,Unknown,1
19994067,12,1,5,0,4,1,11,2,1,1999,Monday,Unknown,1
19991014,13,1,1,0,4,2,11,2,1,1999,Monday,Unknown,2
19996023,13,1,2,0,4,2,11,2,1,1999,Monday,Unknown,1
19995072,15,5,6,0,4,2,11,2,1,1999,Monday,Unknown,1
19991489,15,1,1,0,4,2,11,2,1,1999,Monday,Unknown,1
19994063,15,8,5,0,4,2,11,2,1,1999,Monday,Unknown,1
19991374,15,6,1,0,4,2,11,2,1,1999,Monday,Unknown,1
19991470,16,6,1,0,4,2,11,2,1,1999,Monday,Unknown,1
19993200,17,1,4,0,4,2,11,2,1,1999,Monday,Unknown,1
19991325,18,2,1,0,4,2,12,2,1,1999,Monday,Unknown,1
19991274,19,7,1,0,4,2,11,2,1,1999,Monday,Unknown,1
19992095,21,1,3,0,4,1,1,2,1,1999,Monday,Unknown,1
19995050,0,8,6,0,4,1,11,2,1,1999,Saturday,Unknown,1
19991442,0,2,1,0,4,2,12,2,1,1999,Saturday,Unknown,1
19992316,0,6,3,0,4,1,1,2,1,1999,Saturday,Unknown,1
19993023,1,8,4,0,4,2,11,2,1,1999,Saturday,Unknown,2
19992267,2,2,3,0,4,2,1,2,1,1999,Saturday,Unknown,1
19993021,3,1,4,0,4,1,11,2,1,1999,Saturday,Unknown,1
19994101,8,8,5,0,4,1,11,2,1,1999,Saturday,Unknown,1
19993079,9,1,4,0,4,1,11,1,1,1999,Saturday,Unknown,1
19991200,9,1,1,0,4,1,11,2,1,1999,Saturday,Unknown,1
19993044,10,1,4,0,4,1,11,1,1,1999,Saturday,Unknown,1
19994031,10,8,5,0,4,2,11,2,1,1999,Saturday,Unknown,2
19993188,11,1,4,0,4,2,11,1,1,1999,Saturday,Unknown,1
19992071,12,2,3,0,4,2,1,2,1,1999,Saturday,Unknown,1
19993104,13,6,4,0,4,1,11,2,1,1999,Saturday,Unknown,1
19993035,13,1,4,0,4,2,11,2,1,1999,Saturday,Unknown,1
19995069,13,2,6,0,4,2,11,2,1,1999,Saturday,Unknown,1
19991282,15,2,1,0,4,1,11,2,1,1999,Saturday,Unknown,1
19992026,15,7,3,0,4,2,1,2,1,1999,Saturday,Unknown,1
19992128,15,1,3,0,4,1,1,2,1,1999,Saturday,Unknown,1
19991106,16,2,1,0,4,1,11,1,1,1999,Saturday,Unknown,2
19991151,17,7,1,0,4,2,11,2,1,1999,Saturday,Unknown,1
19991310,18,6,1,0,4,2,11,1,1,1999,Saturday,Unknown,1
19991363,20,7,1,0,4,1,11,2,1,1999,Saturday,Unknown,1
19991005,23,6,1,0,4,1,11,2,1,1999,Saturday,Unknown,1
19994041,23,8,5,0,4,1,11,2,1,1999,Saturday,Unknown,2
19991046,0,6,1,0,4,1,11,1,1,1999,Sunday,Unknown,1
19992021,1,1,3,0,4,2,1,2,1,1999,Sunday,Unknown,2
19991349,1,1,1,0,4,1,11,2,1,1999,Sunday,Unknown,1
19991296,4,2,1,0,4,1,11,2,1,1999,Sunday,Unknown,1
19991468,4,6,1,0,4,2,11,2,1,1999,Sunday,Unknown,1
19991045,5,8,1,0,4,2,12,2,1,1999,Sunday,Unknown,1
19992199,5,2,3,0,4,1,1,2,1,1999,Sunday,Unknown,1
19993192,8,6,4,0,4,2,13,2,1,1999,Sunday,Unknown,1
19994062,8,8,5,0,4,1,11,2,1,1999,Sunday,Unknown,3
19991213,10,1,1,0,4,2,12,2,1,1999,Sunday,Unknown,3
19991351,10,8,1,0,4,1,11,2,1,1999,Sunday,Unknown,1
19992088,11,6,3,0,4,1,1,1,1,1999,Sunday,Unknown,1
19995038,12,7,6,0,4,2,11,2,1,1999,Sunday,Unknown,1
19992321,13,7,3,0,4,1,1,1,1,1999,Sunday,Unknown,1
19993057,14,1,4,0,4,2,13,1,1,1999,Sunday,Unknown,1
19991075,15,1,1,0,4,2,12,2,1,1999,Sunday,Unknown,1
19995145,16,8,6,0,4,1,11,2,1,1999,Sunday,Unknown,1
19992069,16,2,3,0,4,1,1,2,1,1999,Sunday,Unknown,1
19994039,18,6,5,0,4,1,11,2,1,1999,Sunday,Unknown,1
19996014,19,1,2,0,4,1,11,2,1,1999,Sunday,Unknown,1
19992056,21,1,3,0,4,1,1,2,1,1999,Sunday,Unknown,1
19991437,21,2,1,0,4,2,11,2,1,1999,Sunday,Unknown,1
19993205,22,7,4,0,4,1,11,2,1,1999,Sunday,Unknown,1
19992077,23,6,3,0,4,2,1,2,1,1999,Sunday,Unknown,2
19991346,23,6,1,0,4,1,11,2,1,1999,Sunday,Unknown,1
19991418,6,1,1,0,4,2,12,2,1,1999,Thursday,Unknown,2
19991164,8,2,1,0,4,2,11,2,1,1999,Thursday,Unknown,1
19992272,8,1,3,0,4,1,1,2,1,1999,Thursday,Unknown,1
19991288,10,1,1,0,4,2,12,2,1,1999,Thursday,Unknown,1
19991234,11,1,1,0,4,1,11,2,1,1999,Thursday,Unknown,1
