fatality_id,Crash_ID,Road_User,Gender,Age,Age_Group
28387,20032052,Driver,Male,42,40_to_64
28388,20031417,Driver,Male,56,40_to_64
28389,20034024,Driver,Male,32,26_to_39
28390,20035056,Passenger,Female,52,40_to_64
28391,20033257,Driver,Male,63,40_to_64
28392,20035022,Driver,Female,81,75_or_older
28393,20031220,Driver,Male,57,40_to_64
28394,20031220,Passenger,Female,57,40_to_64
28395,20035125,Pedestrian,Female,74,65_to_74
28396,20031128,Driver,Male,47,40_to_64
28397,20033269,Passenger,Male,73,65_to_74
28398,20032268,Driver,Male,40,40_to_64
28399,20031232,Pedestrian,Female,84,75_or_older
28400,20036022,Driver,Male,59,40_to_64
28401,20032207,Motorcycle pillion passenger,Male,17,17_to_25
28402,20032207,Motorcycle rider,Male,21,17_to_25
28403,20033009,Pedestrian,Male,31,26_to_39
28404,20037013,Driver,Male,40,40_to_64
28405,20034090,Motorcycle rider,Male,57,40_to_64
28406,20033024,Driver,Female,38,26_to_39
28407,20032066,Passenger,Male,0,0_to_16
28408,20033263,Driver,Male,50,40_to_64
28409,20032016,Passenger,Male,33,26_to_39
28410,20033163,Driver,Male,67,65_to_74
28411,20035004,Passenger,Male,75,75_or_older
28412,20032102,Passenger,Male,85,75_or_older
28413,20031448,Pedal cyclist,Male,68,65_to_74
28414,20033135,Driver,Male,62,40_to_64
28415,20031378,Pedestrian,Female,87,75_or_older
28416,20031382,Passenger,Male,18,17_to_25
28417,20032076,Pedestrian,Male,16,0_to_16
28418,20032258,Passenger,Female,16,0_to_16
28419,20032002,Driver,Male,24,17_to_25
28420,20031358,Passenger,Male,23,17_to_25
28421,20038003,Driver,Male,26,26_to_39
28422,20031029,Driver,Male,23,17_to_25
28423,20036037,Motorcycle rider,Male,24,17_to_25
28424,20032208,Pedestrian,Male,46,40_to_64
28425,20031166,Driver,Male,31,26_to_39
28426,20034131,Driver,Female,52,40_to_64
28427,20032283,Driver,Male,75,75_or_older
28428,20033125,Driver,Female,37,26_to_39
28429,20032156,Driver,Male,21,17_to_25
28430,20034046,Driver,Female,75,75_or_older
28431,20036005,Passenger,Female,8,0_to_16
28432,20035104,Driver,Female,53,40_to_64
28433,20035091,Motorcycle rider,Male,28,26_to_39
28434,20031131,Passenger,Male,15,0_to_16
28435,20033214,Driver,Male,57,40_to_64
28436,20038010,Motorcycle pillion passenger,Male,20,17_to_25
28437,20032013,Driver,Male,30,26_to_39
28438,20031372,Passenger,Male,23,17_to_25
28439,20031483,Passenger,Female,78,75_or_older
28440,20031483,Passenger,Male,86,75_or_older
28441,20033114,Driver,Male,53,40_to_64
28442,20034102,Driver,Male,51,40_to_64
28443,20031056,Motorcycle rider,Male,23,17_to_25
28444,20034045,Driver,Female,74,65_to_74
28445,20031480,Motorcycle rider,Male,41,40_to_64
28446,20033108,Passenger,Female,17,17_to_25
28447,20031251,Driver,Male,58,40_to_64
28448,20031020,Pedestrian,Female,77,75_or_older
28449,20031064,Driver,Male,49,40_to_64
28450,20037042,Passenger,Male,35,26_to_39
28451,20031453,Driver,Male,28,26_to_39
28452,20033185,Passenger,Male,16,0_to_16
28453,20035025,Passenger,Male,28,26_to_39
28454,20035025,Driver,Male,27,26_to_39
28455,20031286,Driver,Male,21,17_to_25
28456,20032250,Driver,Male,32,26_to_39
28457,20035116,Passenger,Female,36,26_to_39
28458,20033191,Passenger,Female,17,17_to_25
28459,20034005,Driver,Male,20,17_to_25
28460,20034005,Passenger,Female,18,17_to_25
28461,20034098,Driver,Male,22,17_to_25
28462,20032253,Driver,Male,19,17_to_25
28463,20033101,Passenger,Male,69,65_to_74
28464,20033138,Driver,Male,25,17_to_25
28465,20033283,Motorcycle rider,Male,36,26_to_39
28466,20033004,Driver,Male,38,26_to_39
28467,20032109,Motorcycle rider,Male,35,26_to_39
28468,20031439,Driver,Male,53,40_to_64
28469,20036006,Driver,Male,36,26_to_39
28470,20033086,Passenger,Male,19,17_to_25
28471,20032119,Passenger,Female,82,75_or_older
28472,20032194,Driver,Female,48,40_to_64
28473,20034013,Driver,Male,56,40_to_64
28474,20034013,Passenger,Male,48,40_to_64
28475,20032196,Driver,Female,54,40_to_64
28476,20034039,Driver,Female,23,17_to_25
28477,20034039,Driver,Male,40,40_to_64
28478,20032269,Driver,Male,21,17_to_25
28479,20032116,Driver,Male,26,26_to_39
28480,20031475,Driver,Male,31,26_to_39
28481,20031475,Passenger,Female,14,0_to_16
28482,20035095,Passenger,Female,28,26_to_39
28483,20035058,Driver,Male,18,17_to_25
28484,20031279,Driver,Male,23,17_to_25
28485,20033130,Driver,Male,22,17_to_25
28486,20031315,Driver,Male,21,17_to_25
28487,20035108,Driver,Male,46,40_to_64
28488,20033097,Pedal cyclist,Male,30,26_to_39
28489,20031015,Pedestrian,Male,80,75_or_older
28490,20031158,Driver,Male,83,75_or_older
28491,20033078,Driver,Female,63,40_to_64
28492,20033078,Passenger,Male,62,40_to_64
28493,20031110,Pedestrian,Male,76,75_or_older
28494,20037024,Passenger,Male,28,26_to_39
28495,20033237,Passenger,Male,44,40_to_64
28496,20035114,Pedestrian,Female,55,40_to_64
28497,20032120,Motorcycle rider,Male,40,40_to_64
28498,20032199,Driver,Male,51,40_to_64
28499,20033213,Motorcycle rider,Male,18,17_to_25
28500,20031314,Driver,Male,41,40_to_64
28501,20036034,Pedestrian,Male,26,26_to_39
28502,20032113,Driver,Male,22,17_to_25
28503,20033235,Passenger,Male,3,0_to_16
28504,20033235,Driver,Female,24,17_to_25
28505,20033120,Driver,Male,79,75_or_older
28506,20037017,Driver,Female,31,26_to_39
28507,20032202,Driver,Male,40,40_to_64
28508,20033201,Passenger,Female,63,40_to_64
28509,20032024,Driver,Female,19,17_to_25
28510,20035131,Driver,Female,55,40_to_64
28511,20033207,Pedestrian,Male,75,75_or_older
28512,20033034,Passenger,Male,32,26_to_39
28513,20035064,Driver,Male,31,26_to_39
28514,20038001,Pedestrian,Male,29,26_to_39
28515,20033198,Pedestrian,Female,48,40_to_64
28516,20033046,Driver,Male,65,65_to_74
28517,20032082,Pedestrian,Female,76,75_or_older
28518,20036017,Driver,Male,21,17_to_25
28519,20035111,Driver,Male,30,26_to_39
28520,20033102,Passenger,Male,1,0_to_16
28521,20033102,Passenger,Male,2,0_to_16
28522,20031426,Pedestrian,Male,71,65_to_74
28523,20033144,Driver,Female,92,75_or_older
28524,20033051,Pedestrian,Female,76,75_or_older
28525,20031207,Passenger,Female,71,65_to_74
28526,20031455,Driver,Male,34,26_to_39
28527,20034048,Driver,Female,43,40_to_64
28528,20032041,Passenger,Male,31,26_to_39
28529,20031043,Pedestrian,Male,29,26_to_39
28530,20033253,Driver,Female,41,40_to_64
28531,20033253,Driver,Male,40,40_to_64
28532,20033253,Passenger,Male,39,26_to_39
28533,20032089,Pedestrian,Male,86,75_or_older
28534,20037014,Driver,Male,50,40_to_64
28535,20031458,Pedestrian,Male,26,26_to_39
28536,20031236,Driver,Male,29,26_to_39
28537,20032105,Driver,Male,28,26_to_39
28538,20032259,Driver,Male,22,17_to_25
28539,20032259,Passenger,Male,17,17_to_25
28540,20032121,Passenger,Male,80,75_or_older
28541,20036011,Driver,Male,21,17_to_25
28542,20032038,Driver,Male,22,17_to_25
28543,20034067,Passenger,Male,18,17_to_25
28544,20032214,Driver,Male,60,40_to_64
28545,20031168,Driver,Male,80,75_or_older
28546,20033037,Driver,Female,79,75_or_older
28547,20032163,Passenger,Female,84,75_or_older
28548,20033209,Passenger,Male,7,0_to_16
28549,20031118,Motorcycle rider,Male,37,26_to_39
28550,20035081,Driver,Male,22,17_to_25
28551,20031047,Driver,Male,31,26_to_39
28552,20031047,Passenger,Female,0,0_to_16
28553,20031047,Passenger,Female,29,26_to_39
28554,20036012,Driver,Male,19,17_to_25
28555,20033279,Driver,Male,18,17_to_25
28556,20032256,Motorcycle rider,Male,27,26_to_39
28557,20031387,Driver,Male,40,40_to_64
28558,20032146,Driver,Male,35,26_to_39
28559,20032026,Driver,Male,33,26_to_39
28560,20031412,Passenger,Female,20,17_to_25
28561,20033021,Driver,Male,42,40_to_64
28562,20033147,Motorcycle rider,Male,37,26_to_39
28563,20031060,Driver,Male,52,40_to_64
28564,20037015,Passenger,Male,28,26_to_39
28565,20031470,Passenger,Female,85,75_or_older
28566,20031470,Driver,Male,80,75_or_older
28567,20033099,Motorcycle rider,Male,58,40_to_64
28568,20031165,Passenger,Female,81,75_or_older
28569,20032287,Driver,Male,24,17_to_25
28570,20031061,Driver,Male,49,40_to_64
28571,20031061,Driver,Male,33,26_to_39
28572,20031390,Pedestrian,Female,16,0_to_16
28573,20035047,Passenger,Male,19,17_to_25
28574,20034070,Passenger,Male,15,0_to_16
28575,20034070,Passenger,Male,16,0_to_16
28576,20034070,Passenger,Male,18,17_to_25
28577,20034006,Pedestrian,Male,19,17_to_25
28578,20031396,Driver,Female,19,17_to_25
28579,20031044,Pedestrian,Male,40,40_to_64
28580,20031200,Driver,Male,41,40_to_64
28581,20033249,Driver,Female,47,40_to_64
28582,20038004,Passenger,Male,26,26_to_39
28583,20032044,Driver,Female,15,0_to_16
28584,20032023,Pedestrian,Male,23,17_to_25
28585,20032266,Passenger,Male,17,17_to_25
28586,20035086,Driver,Female,27,26_to_39
28587,20033167,Passenger,Male,18,17_to_25
28588,20032263,Motorcycle rider,Male,33,26_to_39
28589,20035087,Driver,Female,19,17_to_25
28590,20032049,Driver,Female,56,40_to_64
28591,20031259,Driver,Male,68,65_to_74
28592,20033281,Motorcycle rider,Male,34,26_to_39
28593,20031374,Motorcycle rider,Male,52,40_to_64
28594,20032167,Driver,Female,42,40_to_64
28595,20035122,Pedestrian,Female,30,26_to_39
28596,20034003,Driver,Male,25,17_to_25
28597,20033091,Pedestrian,Male,36,26_to_39
28598,20031055,Driver,Male,18,17_to_25
28599,20035121,Driver,Male,51,40_to_64
28600,20032118,Driver,Male,30,26_to_39
28601,20031277,Pedestrian,Male,34,26_to_39
28602,20033172,Driver,Male,22,17_to_25
28603,20031090,Passenger,Female,19,17_to_25
28604,20032274,Passenger,Male,24,17_to_25
28605,20033261,Driver,Male,72,65_to_74
28606,20031296,Passenger,Male,71,65_to_74
28607,20031472,Driver,Male,28,26_to_39
28608,20034108,Driver,Male,17,17_to_25
28609,20032239,Driver,Female,85,75_or_older
28610,20035106,Passenger,Male,1,0_to_16
28611,20032019,Driver,Male,19,17_to_25
28612,20031317,Motorcycle rider,Male,25,17_to_25
28613,20033054,Pedestrian,Male,36,26_to_39
28614,20032176,Passenger,Male,17,17_to_25
28615,20032045,Pedestrian,Male,7,0_to_16
28616,20031228,Passenger,Female,21,17_to_25
28617,20035033,Driver,Male,39,26_to_39
28618,20034002,Pedal cyclist,Male,27,26_to_39
28619,20033241,Motorcycle rider,Male,21,17_to_25
28620,20037044,Driver,Female,21,17_to_25
28621,20034103,Driver,Male,-9,Unknown
28622,20037040,Passenger,Female,27,26_to_39
28623,20031014,Passenger,Male,56,40_to_64
28624,20032161,Driver,Male,43,40_to_64
28625,20032161,Passenger,Male,33,26_to_39
28626,20032161,Passenger,Male,26,26_to_39
28627,20031117,Pedestrian,Female,73,65_to_74
28628,20033025,Passenger,Female,83,75_or_older
28629,20035154,Driver,Male,40,40_to_64
28630,20035134,Passenger,Male,64,40_to_64
28631,20031208,Driver,Male,84,75_or_older
28632,20033230,Pedestrian,Male,76,75_or_older
28633,20033186,Pedal cyclist,Male,33,26_to_39
28634,20031295,Driver,Male,50,40_to_64
28635,20031095,Driver,Female,24,17_to_25
28636,20035049,Driver,Male,20,17_to_25
28637,20032243,Pedestrian,Male,70,65_to_74
28638,20031275,Pedestrian,Male,72,65_to_74
28639,20032032,Motorcycle rider,Male,26,26_to_39
28640,20034012,Motorcycle rider,Female,35,26_to_39
28641,20032291,Driver,Male,21,17_to_25
28642,20031237,Driver,Male,51,40_to_64
28643,20034017,Pedal cyclist,Male,46,40_to_64
28644,20033042,Motorcycle rider,Male,45,40_to_64
28645,20033178,Motorcycle rider,Male,20,17_to_25
28646,20036035,Motorcycle rider,Female,34,26_to_39
28647,20031205,Passenger,Female,82,75_or_older
28648,20031022,Pedestrian,Female,17,17_to_25
28649,20032037,Driver,Male,34,26_to_39
28650,20031291,Motorcycle rider,Male,18,17_to_25
28651,20031111,Driver,Male,22,17_to_25
28652,20033134,Pedestrian,Male,24,17_to_25
28653,20032182,Motorcycle rider,Male,49,40_to_64
28654,20031338,Driver,Male,44,40_to_64
28655,20031224,Driver,Male,32,26_to_39
28656,20034072,Motorcycle rider,Male,50,40_to_64
28657,20031076,Driver,Female,52,40_to_64
28658,20033008,Driver,Male,19,17_to_25
28659,20031349,Pedestrian,Male,46,40_to_64
28660,20031231,Pedestrian,Male,31,26_to_39
28661,20033039,Passenger,Female,21,17_to_25
28662,20032047,Driver,Male,20,17_to_25
28663,20031177,Motorcycle rider,Male,18,17_to_25
28664,20035028,Motorcycle rider,Male,26,26_to_39
28665,20035026,Driver,Female,41,40_to_64
28666,20035026,Driver,Male,21,17_to_25
28667,20035051,Driver,Male,48,40_to_64
28668,20031241,Passenger,Male,7,0_to_16
28669,20037027,Passenger,Female,22,17_to_25
28670,20033126,Driver,Male,22,17_to_25
28671,20037027,Passenger,Male,22,17_to_25
28672,20033104,Driver,Male,61,40_to_64
28673,20031148,Driver,Male,49,40_to_64
28674,20033133,Pedestrian,Female,15,0_to_16
28675,20035032,Driver,Male,16,0_to_16
28676,20031162,Motorcycle rider,Male,56,40_to_64
28677,20032188,Driver,Female,69,65_to_74
28678,20037030,Passenger,Male,16,0_to_16
28679,20031126,Driver,Male,40,40_to_64
28680,20033171,Passenger,Male,48,40_to_64
28681,20032170,Passenger,Female,16,0_to_16
28682,20031457,Driver,Male,24,17_to_25
28683,20031227,Driver,Male,89,75_or_older
28684,20033199,Driver,Male,87,75_or_older
28685,20031471,Pedestrian,Female,80,75_or_older
28686,20033205,Passenger,Female,23,17_to_25
28687,20031120,Driver,Male,57,40_to_64
28688,20031120,Driver,Male,47,40_to_64
28689,20032079,Motorcycle rider,Male,58,40_to_64
28690,20033146,Driver,Male,31,26_to_39
28691,20031297,Motorcycle rider,Male,20,17_to_25
28692,20031293,Pedestrian,Male,88,75_or_older
28693,20033203,Driver,Male,41,40_to_64
28694,20031222,Driver,Male,41,40_to_64
28695,20031222,Passenger,Male,50,40_to_64
28696,20034059,Pedal cyclist,Male,32,26_to_39
28697,20033022,Pedestrian,Male,22,17_to_25
28698,20031247,Passenger,Male,17,17_to_25
28699,20031247,Passenger,Male,18,17_to_25
28700,20031204,Driver,Male,39,26_to_39
28701,20034020,Driver,Male,20,17_to_25
28702,20033255,Passenger,Male,21,17_to_25
28703,20031323,Driver,Male,22,17_to_25
28704,20035017,Pedestrian,Male,49,40_to_64
28705,20031294,Driver,Male,59,40_to_64
28706,20034082,Driver,Male,21,17_to_25
28707,20033243,Driver,Male,29,26_to_39
28708,20031184,Pedal cyclist,Male,58,40_to_64
28709,20032051,Driver,Male,68,65_to_74
28710,20031271,Driver,Female,49,40_to_64
28711,20033113,Driver,Male,17,17_to_25
28712,20036001,Driver,Female,20,17_to_25
28713,20032152,Passenger,Male,28,26_to_39
28714,20031195,Pedestrian,Male,60,40_to_64
28715,20033045,Motorcycle rider,Female,30,26_to_39
28716,20032055,Pedestrian,Male,81,75_or_older
