Crash_ID,Speed_ID
20051399,10
20051207,11
20052308,11
20052015,11
20052109,16
20057003,16
20053282,16
20057026,16
20053286,11
20054006,11
20053167,16
20053277,16
20055072,17
20051405,16
20052243,14
20051268,11
20053103,16
20053151,16
20053292,16
20051426,16
20055098,17
20053026,17
20054108,14
20053293,16
20051278,11
20051128,14
20055090,10
20052080,11
20054098,16
20053050,16
20052189,16
20051024,14
20054065,11
20053294,11
20052234,17
20054018,16
20053066,16
20052250,10
20051313,14
20051021,17
20054119,11
20051334,10
20051373,11
20054035,17
20051050,12
20051012,17
20051149,10
20051166,11
20051063,11
20051276,10
20055122,17
20052291,14
20053243,16
20051181,14
20055029,16
20052097,16
20054028,11
20055034,17
20051396,11
20051135,16
20051023,10
20053150,16
20051184,11
20055075,17
20051412,14
20052060,17
20052188,16
20057014,11
20058024,1
20052183,11
20054024,10
20051392,16
20051183,12
20057034,10
20053126,16
20052057,16
20051430,16
20055022,17
20051091,11
20051125,11
20052076,16
20053218,16
20054030,16
20051238,16
20051361,16
20051232,16
20054064,16
20052090,14
20053265,14
20053079,15
20052063,16
20052086,11
20053228,11
20054039,16
20052065,14
20051339,16
20051259,16
20053217,11
20051108,15
20052195,16
20053030,12
20051256,14
20052172,12
20051014,16
20058013,1
20051458,16
20052054,16
20052123,11
20054124,17
20052124,16
20051205,11
20058020,1
20052206,16
20051216,10
20053272,16
20055050,17
20052190,14
20051411,16
20051148,17
20051420,10
20051114,12
20051204,14
20055109,10
20057048,1
20058019,1
20053166,14
20052273,12
20054044,14
20051156,16
20058006,1
20053105,12
20051218,16
20053256,16
20053018,16
20055145,17
20055118,17
20053136,16
20051380,10
20051155,10
20054094,17
20052153,14
20051195,10
20051048,14
20053068,10
20052178,16
20051198,10
20054112,11
20057023,1
20053189,16
20055048,10
20054104,11
20054126,16
20052166,16
20051423,14
20053063,11
20052062,16
20053111,16
20051188,16
20053241,16
20054040,16
20052138,16
20057042,12
20054049,17
20055147,17
20051359,11
20052039,16
20055015,17
20057021,16
20051175,15
20051093,15
20052007,11
20052196,14
20051167,10
20055102,11
20051448,10
20054117,11
20051447,10
20053238,16
20057030,1
20052152,11
20056020,10
20051171,10
20057004,11
20051117,17
20052292,16
20051390,14
20053045,16
20054079,10
20053183,16
20051118,16
20053037,11
20051058,15
20051258,14
20051400,10
20052058,17
20051237,10
20052091,11
20051352,12
20053108,16
20053025,12
20051010,11
20053267,14
20057005,1
20053251,16
20053015,14
20053179,14
20051435,16
20053236,16
20056044,17
20054095,17
20052114,11
20051248,14
20052282,14
20051297,16
20051302,16
20051087,17
20053273,11
20053081,16
20052237,15
20053233,16
20051122,16
20057022,1
20056046,16
20056012,10
20054071,11
20057025,11
20051116,16
20054121,16
20055043,11
20051107,12
20055001,17
20056004,12
20056022,16
20053089,11
20051098,12
20055089,15
20055092,17
20053220,11
20052177,11
20051028,10
20051295,17
20054003,15
20053168,11
20051202,15
20052003,11
20054086,14
20053053,16
20051244,17
20056048,16
20056013,16
20056045,14
20053289,10
20052094,16
20053013,11
20052169,14
20053185,16
20052130,16
20053198,10
20052168,16
20053159,11
20052083,11
20053065,16
20051046,16
20052052,15
20051382,14
20052173,10
20051393,16
20051073,17
20052034,16
20053259,11
20051067,16
20051267,10
20055020,17
20051215,16
20052215,16
20051325,17
20053061,12
20051179,12
20054014,17
20051253,12
20055027,11
20051245,14
20051031,11
20051264,14
20052157,10
20052050,10
20051134,11
20051365,16
20053154,16
20054077,17
20052151,14
20051260,10
20053281,16
20051054,16
20051371,16
20056021,10
20051115,11
20051434,14
20052107,11
20051231,14
20053024,16
20053049,14
20051159,16
20054073,11
20052211,16
20053031,11
20054127,17
20051185,15
20052224,14
20056039,16
20054009,11
20052033,14
20054103,10
20051223,16
20051312,11
20053278,16
20055095,17
20051042,12
20054061,10
20051126,11
20051250,17
20051131,15
20053022,11
20052037,17
20052081,16
20052049,14
20052142,16
20052260,16
20052284,11
20054010,11
20051257,11
20051008,16
20051136,11
20051060,15
20055103,16
20051368,11
20055078,17
20053017,16
20053047,11
20051143,16
20051194,16
20052232,16
20052043,11
20058021,1
20054056,17
20055087,17
20051153,10
20052093,14
20051308,15
20056041,14
20051255,14
20053252,11
20052258,15
20056032,16
20051145,16
20053010,16
20054114,11
20052025,14
20051211,11
20051027,16
20053188,11
20051439,11
20051427,16
20052024,11
20053133,11
20052221,16
20053060,17
20054013,14
20056025,14
20056001,16
20051428,14
20055116,17
20053268,11
20056006,12
20051293,16
20058012,1
20053073,14
20051330,16
20054055,17
20051249,17
20058009,1
20055136,17
20052145,16
20052002,16
20052070,16
20051220,10
20051062,16
20051013,16
20051109,16
20055038,10
20051413,16
20055128,17
20057009,1
20053023,16
20053210,11
20051272,14
20051224,10
20056023,14
20051389,11
20055131,12
20052111,12
20051269,9
20052072,14
20052092,11
20054027,16
20051265,16
20057011,1
20054053,11
20051450,15
20051164,16
20053004,16
20051384,11
20053263,16
20053011,16
20051438,14
20055107,17
20055108,12
20058023,1
20051376,17
20057013,1
20051397,16
20052306,16
20055093,15
20052191,14
20053239,16
20057020,1
20054107,16
20058002,1
20051132,10
20055071,16
20053028,16
20051247,17
20051288,16
20051170,14
20052294,16
20052267,16
20051383,11
20051282,17
20053029,16
20051403,17
20051138,12
20053211,16
20054085,11
20052110,14
20053044,14
20051111,10
20055066,14
20051335,16
20053192,16
20053032,16
20052155,16
20051105,16
20051064,11
20058014,1
20053122,16
20055060,17
20053193,16
20053170,16
20052147,11
20053254,10
20051425,11
20053207,16
20053072,17
20052202,11
20052242,16
20058001,1
20055084,10
20053291,12
20053279,11
20051285,14
20051310,14
20051006,16
20052216,14
20051197,11
20052233,16
20051180,17
20052207,11
20051432,14
20052148,10
20055150,10
20051433,14
20053175,10
20051147,12
20053009,16
20051289,16
20054020,14
20055041,15
20053224,16
20051137,11
20055053,17
20052255,11
20053042,11
20051445,14
20052013,10
20051350,14
20051212,11
20053043,16
20054021,14
20051437,16
20051421,11
20055129,17
20052283,17
20053107,16
20055148,15
20051459,16
20053177,16
20052027,16
20055096,17
20054116,11
20055105,10
20051189,11
20051158,12
20051358,16
20051057,16
20055019,17
20051345,16
20052014,17
20051217,16
20054059,17
20052019,10
20053128,16
20051039,10
20051274,11
20055139,14
20053040,12
20055130,11
20052309,16
20054082,16
20053203,16
20052182,10
20051187,16
20056017,11
20052119,16
20054037,11
20053096,10
20051056,15
20053048,16
20053182,12
20054051,16
20052005,16
20053205,16
20054072,11
20053140,11
20055074,10
20052251,16
20051090,14
20055054,11
20054090,15
20053221,17
20051366,17
20055032,15
20052139,16
20055024,17
20052099,14
20052285,11
20051045,11
20051094,16
20051296,11
20053143,16
20051228,16
20051174,11
20051314,11
20051225,16
20053196,16
20052122,14
20051099,10
20051431,16
20053234,14
20054007,17
20052276,16
20051053,14
20052314,16
20055047,11
20052227,10
20052298,16
20053124,16
20051336,16
20053100,14
20052312,16
20053131,16
20057016,11
20052171,10
20055002,1
20052135,10
20053076,11
20052061,15
20051121,16
20054066,16
20053084,16
20053190,16
20052047,14
20053171,12
20051144,16
20051234,16
20055042,17
20051348,10
20052164,14
20054084,16
20052032,10
20054026,10
20054069,11
20054041,15
20055055,14
20053264,16
20058022,1
20057024,14
20052127,16
20051004,11
20052212,16
20052012,17
20051229,16
20052133,11
20052141,11
20051440,11
20054099,11
20051454,11
20052218,16
20054120,11
20052084,17
20054105,11
20054063,17
20052259,10
20055149,11
20051214,10
20054012,10
20052071,14
20051178,14
20051133,16
20055049,17
20051033,17
20054083,17
20055051,15
20051316,11
20056003,16
20051100,14
20051040,10
20052180,10
20055124,10
20053145,16
20051113,11
20052036,14
20052287,16
20052271,10
20053144,16
20052179,11
20053132,12
20052040,14
20051320,17
20052263,14
20054038,17
20055004,12
20054074,14
20051176,16
20052307,16
20052118,14
20051161,15
20057015,1
20052020,15
20053162,16
20054101,16
20053157,14
20052170,12
20054029,17
20052095,14
20055111,14
20052181,16
20052174,16
20053059,11
20058017,1
20051418,16
20054081,11
20051340,16
20052311,10
20051406,11
20051328,14
20053283,11
20055037,16
20056047,16
20051286,11
20052125,11
20055082,14
20051363,16
20052313,14
20056007,14
20053290,11
20052137,15
20055141,14
20057050,14
20055113,11
20051208,10
20052281,14
20051443,11
20051266,11
20052144,16
20051303,15
20053237,12
20051235,11
20055014,15
20053078,16
20052192,14
20055003,10
20057029,1
20053114,16
20051081,14
20052128,16
20051038,14
20053225,16
20053250,14
20053186,16
20053095,16
20055067,17
20051222,16
20053094,16
20055146,11
20052194,16
20051186,14
20052165,16
20051221,12
20053269,10
20051263,16
20052278,9
20053222,14
20052082,14
20055080,15
20051101,14
20051007,16
20054048,17
20054045,11
20051381,16
20051077,14
20053178,14
20051146,10
20053016,11
20052268,16
20051190,11
20052248,16
20053181,11
20051018,14
20051362,16
20054111,15
20052256,10
20055006,14
20051110,10
20055117,14
20052300,17
20052074,12
20051387,10
20051177,10
20051030,11
20052231,11
20053041,17
20051292,11
20053271,10
20057033,1
20052098,16
20051301,17
20052223,12
20053165,11
20055085,14
20057008,1
20054008,15
20058010,1
20054100,11
20051394,16
20052089,16
20051402,14
20054050,11
20051370,12
20054001,16
20052046,16
20051104,10
20051139,14
20052053,14
20051416,16
20054033,11
20055077,11
20051129,16
20056031,17
20051096,16
20051059,15
20052239,16
20051127,16
20055123,14
20053149,14
20054088,16
20052117,16
20052198,11
20051055,10
20051338,12
20053288,11
20052272,16
20051230,16
20052045,10
20053197,16
20053215,11
20051243,16
20052115,12
20051169,17
20054054,16
20052293,14
20051034,11
20053106,14
20052303,14
20051233,14
20051182,16
20051355,16
20052236,16
20052078,16
20053206,16
20052249,9
20052161,16
20052209,12
20051242,11
20055091,17
20055016,14
20051349,10
20056038,16
20053257,16
20052073,14
20051424,14
20057031,1
20053085,16
20052085,16
20052193,15
20052067,14
20051337,16
20053067,10
20055059,17
20055114,14
20051022,11
20051281,16
20051196,16
20053285,16
20055062,17
20051449,16
20055094,11
20051140,16
20051453,11
20051332,10
20053098,16
20056015,14
20052100,10
20052220,14
20051068,15
20055076,11
20052008,11
20051219,16
20052035,16
20053245,16
20053155,11
20052176,17
20055069,10
20051043,16
20053020,16
20054002,11
20055056,17
20051444,10
20054106,17
20051160,10
20056027,16
20052140,16
20052257,16
20054078,17
20055115,10
20052265,16
20052205,11
20052131,11
20053141,11
20053248,11
20051275,14
20058007,1
20052051,16
20042212,14
20042153,10
20041025,14
20042257,16
20041370,11
20041280,11
20042268,17
20041216,16
20045083,17
20042145,11
20043234,17
20041030,16
20041402,14
20041199,11
20042005,16
20041086,14
20042245,11
20045155,17
20041433,10
20041074,16
20041069,16
20041167,11
20041249,14
20045056,1
20041339,16
20042025,11
20042287,9
20045141,17
20041112,15
20041237,12
20041324,11
20045045,10
20045063,10
20043277,11
20041161,16
20043040,16
20041062,10
20041172,10
20042159,11
20043254,10
20043232,16
20045156,1
20043076,16
20044072,14
20044067,14
20041038,10
20047006,1
20043072,14
20042056,10
20043259,14
20044102,16
20045050,17
20045006,17
20041066,16
20041043,12
20043210,11
20044087,17
20041031,11
20043075,11
20043034,11
20043219,16
20046004,14
20041238,16
20042127,16
20044033,16
20041401,11
20044074,17
20047031,1
20043178,14
20042102,16
20045066,17
20045044,17
20043021,16
20043214,11
20041416,11
20042170,16
20041443,10
20042276,17
20041306,16
20042225,10
20046007,16
20043180,11
20044065,16
20043123,11
20043044,11
20042178,14
20043287,11
20042036,17
20042060,10
20045081,14
20041016,10
20045067,14
20045028,17
20041329,17
20042117,10
20043004,11
20041367,10
20042308,11
20044026,16
20045101,10
20043057,10
20045129,10
20047024,1
20041209,16
20043046,14
20043249,16
20043196,14
20041120,14
20045043,1
20041183,10
20042008,11
20041220,14
20041197,12
20043111,10
20041098,14
20044080,11
20041194,17
20044076,11
20041265,11
20041417,16
20042239,11
20041021,9
20041230,16
20041403,9
20042273,16
20041177,16
20042209,16
20046009,16
20041446,14
20048004,1
20043060,16
20042100,16
20041046,16
20041377,16
20045005,10
20044045,11
20041428,17
20046020,10
20046014,16
20042199,14
20041315,11
20042280,16
20041176,17
20041001,11
20041333,16
20041170,10
20043281,17
20041337,10
20041255,14
20042303,11
20041456,11
20043256,14
20041142,16
20041243,10
20042203,16
20041425,12
20047034,14
20047016,14
20044043,17
20043128,16
20046044,12
20045076,14
20043115,16
20044085,17
20041055,14
20043100,16
20042142,16
20043258,16
20045087,17
20041399,17
20042120,16
20043030,16
20043204,11
20043168,11
20047014,1
20043016,11
20045108,12
20042116,11
20041104,10
20041189,12
20043265,10
20041060,10
20046011,11
20046034,16
20041119,10
20043056,12
20041353,11
20043003,16
20044061,16
20048003,1
20043154,16
20041274,11
20043062,11
20045160,12
20041441,16
20043266,16
20046042,10
20041137,17
20045107,11
20042267,16
20041116,16
20043098,16
20043273,11
20043099,16
20041257,11
20045154,11
20043235,11
20042292,15
20041419,14
20041107,11
20043005,11
20045033,16
20042228,16
20041396,11
20041155,10
20041152,16
20043158,16
20043243,11
20041051,16
20041196,11
20042045,16
20042143,15
20042264,16
20041132,17
20042207,12
20044083,14
20044049,17
20045017,11
20043013,11
20041300,16
20042003,16
20042017,16
20043133,14
20046012,14
20042195,10
20042296,16
20041358,14
20042016,14
20045095,17
20041111,15
20043149,16
20044053,17
20043138,9
20041168,16
20041409,10
20041135,16
20042141,9
20041070,16
20041432,16
20041018,14
20041354,14
20043069,10
20041316,17
20043028,16
20046021,16
20042184,15
20042192,11
20041269,14
20044058,15
20045093,17
20041348,14
20041164,14
20043126,11
20044005,16
20041087,16
20043198,16
20045132,17
20044116,14
20043087,11
20043027,11
20042061,16
20041103,15
20044122,14
20044028,11
20042144,1
20043160,16
20042081,11
20041036,14
20044078,14
20046052,16
20042083,17
20041109,15
20042251,14
20041440,14
20043142,16
20045003,1
20042126,11
20041421,16
20044073,17
20043227,16
20043124,11
20045001,11
20041126,11
20041213,11
20043228,11
20042243,16
20042259,10
20044103,11
20041437,11
20043052,11
20046015,11
20042221,12
20044021,11
20043104,12
20045014,12
20041261,16
20043233,16
20043029,10
20041073,10
20043129,11
20041253,11
20043236,11
20041140,16
20047019,16
20042272,16
20043121,11
20041256,11
20041136,14
20042188,16
20042019,11
20043125,11
20041289,11
20041071,16
20043263,11
20045148,17
20042007,16
20042146,16
20043187,16
20042240,16
20043130,16
20041131,16
20045111,14
20045075,16
20042286,16
20041258,14
20045094,11
20041260,11
20041053,17
20042157,11
20041202,15
20043221,14
20045051,12
20043018,14
20045096,11
20043212,11
20042038,16
20044112,11
20044120,16
20041182,16
20042263,12
20043112,16
20045130,16
20043167,16
20043041,16
20042233,16
20041129,16
20046040,16
20044017,14
20041387,14
20043026,16
20042111,16
20042011,14
20041022,11
20042167,16
20044002,11
20047012,14
20041298,9
20042134,16
20041314,17
20044105,16
20041076,10
20042135,16
20042106,12
20045053,17
20043170,14
20042309,11
20044051,10
20044042,11
20043153,9
20042237,16
20047002,1
20042079,11
20047013,11
20044027,11
20041320,14
20041105,14
20047003,1
20044055,17
20042200,14
20041272,17
20041042,10
20041207,16
20042305,16
20041067,14
20041186,16
20041397,11
20045060,15
20048009,1
20043077,16
20044090,16
20043012,16
20043110,16
20042091,11
20046048,17
20042197,1
20041026,14
20042311,10
20043017,9
20041004,16
20043156,10
20045042,12
20045040,11
20043181,11
20045117,15
20041290,16
20043268,16
20042294,16
20041063,16
20046030,11
20046033,11
20042164,16
20041250,11
20043165,14
20045012,17
20045089,17
20043159,16
20042302,14
20041061,16
20042125,16
20041411,16
20041165,15
20044012,17
20042118,16
20041350,14
20044097,11
20043088,11
20046050,11
20045112,17
20042105,11
20044117,17
20045084,11
20045021,1
20041065,15
20041276,16
20045069,11
20041423,11
20043048,11
20045099,14
20047008,14
20041233,11
20041442,14
20042078,12
20042189,16
20041124,16
20042020,11
20041281,12
20041311,10
20041277,14
20045077,17
20043150,11
20041128,16
20043024,16
20041154,17
20043184,16
20046026,16
20043209,12
20042044,16
20041050,11
20041349,11
20042151,11
20043091,10
20043103,16
20046029,16
20041138,16
20045070,11
20044037,16
20044063,10
20041203,14
20045034,1
20042087,16
20041205,17
20042156,11
20041163,10
20043285,16
20043193,11
20043288,11
20042261,11
20041270,15
20041438,14
20043119,16
20044114,14
20042062,16
20044031,11
20042279,16
20041023,10
20043011,11
20041453,11
20041412,16
20041244,10
20041044,12
20041321,16
20045020,17
20045145,14
20043036,11
20041097,12
20045022,10
20043175,16
20041150,16
20043131,16
20041115,10
20045161,17
20045073,1
20041113,10
20041005,16
20044075,12
20042112,16
20045038,14
20041429,12
20046041,16
20043001,16
20045032,1
20046051,16
20045004,15
20041156,17
20043096,16
20042042,16
20043025,10
20042018,16
20044019,14
20043042,16
20043140,16
20041331,16
20041191,14
20043078,11
20042234,16
20045124,12
20042270,16
20041352,16
20042262,16
20041326,14
20045119,17
20044003,11
20043127,16
20041282,11
20045115,15
20043117,11
20043070,11
20043006,16
20043116,14
20041208,15
20041445,16
20041262,14
20043139,14
20042236,14
20041374,16
20042218,16
20047020,1
20043102,11
20041295,16
20043190,11
20042194,11
20042162,16
20047033,1
20043271,16
20041145,16
20041195,11
20044086,17
20045135,17
20045079,17
20043146,14
20046018,16
20042104,11
20041224,16
20045109,14
20045146,17
20043201,16
20041133,11
20042084,16
20042196,16
20043229,14
20041427,15
20047005,12
20041029,10
20041414,16
20042227,16
20043248,14
20044107,11
20041159,10
20042139,16
20041174,15
20042094,16
20044111,10
20041332,10
20043053,17
20042101,12
20041212,16
20043255,16
20041093,16
20041439,15
20043092,16
20045088,17
20044041,11
20041357,12
20044070,10
20041114,16
20041169,14
20041033,15
20042265,14
20045057,10
20042229,16
20042148,11
20042223,16
20042027,12
20043261,11
20044082,11
20045023,17
20045052,11
20045031,14
20041085,16
20041178,16
20045046,17
20042014,11
20043120,11
20048007,1
20043247,12
20041147,15
20043161,16
20044001,11
20041179,14
20041288,16
20045126,17
20041301,14
20045092,11
20043136,16
20042052,14
20042071,10
20045035,17
20041450,14
20044101,16
20042274,11
20041187,15
20042285,16
20043251,11
20043195,16
20041204,11
20045140,17
20044032,17
20043009,11
20042232,16
20043162,16
20041144,16
20041219,16
20045078,11
20041308,9
20042001,16
20044014,17
20041457,11
20041254,11
20044113,11
20043147,12
20041279,15
20041330,10
20041404,17
20042150,14
20046002,16
20043105,11
20044015,11
20044039,17
20043238,17
20042208,16
20041322,9
20043085,11
20043059,16
20041341,11
20047032,1
20042235,16
20043114,14
20043047,16
20041293,14
20041383,11
20043108,14
20043071,16
20041287,16
20041408,17
20043226,14
20041153,17
20044095,10
20042022,16
20042095,12
20041347,17
20044092,16
20045150,17
20041360,16
20045122,14
20042013,16
20044106,12
20044100,11
20043015,11
20044109,16
20043064,16
20042076,11
20041013,11
20041225,11
20043081,16
20043278,16
20047027,1
20046031,16
20041134,14
20042260,11
20042173,14
20045114,12
20044004,11
20045116,11
20043143,11
20042015,11
20043106,14
20043173,16
20041059,12
20043002,11
20041380,16
20042034,14
20042067,16
20046047,16
20043169,11
20041099,10
20042077,12
20041221,11
20045011,17
20042220,16
20041171,16
20045025,12
20041100,12
20041363,14
20044119,11
20043276,10
20042115,10
20047015,16
20044126,14
20041246,11
20042121,11
20042172,16
20042193,11
20041299,16
20046001,11
20044009,16
20045158,11
20043068,10
20045047,10
20047001,1
20041448,14
20042190,16
20046017,16
20041184,14
20044104,16
20043037,11
20043063,10
20041082,14
20041366,14
20043152,10
20041392,16
20045037,10
20041173,10
20043135,16
20043134,16
20041323,14
20041079,16
20041020,11
20042191,16
20042174,11
20044099,11
20042175,16
20045049,9
20041007,14
20041157,16
20041034,11
20042082,16
20045024,10
20041449,14
20043224,11
20044093,11
20043171,14
20042074,16
20041019,16
20041027,16
20042049,16
20044068,11
20041284,14
20041378,15
20042004,14
20042031,11
20041231,11
20042161,10
20041458,10
20043032,12
20045138,11
20041263,11
20041192,16
20041406,16
20042215,16
20042024,11
20041121,16
20042271,16
20043289,16
20042103,16
20043055,12
20044013,16
20045016,17
20041160,16
20041307,14
20044123,16
20044128,11
20041075,10
20041056,10
20044007,11
20043093,12
20046028,11
20041040,12
20041035,10
20047018,1
20042214,15
20044036,16
20043252,16
20048001,1
20044018,14
20043050,11
20041436,10
20045064,17
20041431,11
20042129,14
20041180,11
20045102,14
20042021,16
20041407,12
20041229,16
20043020,16
20043049,16
20041365,10
20044081,11
20045142,17
20042075,10
20044006,14
20044077,11
20041190,16
20043090,11
20042109,17
20042244,10
20044069,11
20042047,10
20043065,16
20041032,11
20042006,16
20042224,16
20041430,12
20041328,16
20042057,10
20042300,11
20041148,10
20042085,10
20042183,11
20045134,14
20041151,16
20042131,16
20047028,1
20043166,11
20042213,16
20042026,16
20041146,11
20041222,16
20043084,16
20043079,17
20041078,16
20042054,16
20046023,14
20042252,12
20043073,11
20047029,11
20045082,17
20043043,11
20042092,11
20045085,17
20043189,14
20043215,16
20044011,17
20044047,11
20041304,16
20042248,16
20042249,14
20044030,16
20042043,16
20041017,16
20043061,17
20042089,1
20042290,14
20044057,14
20043122,16
20042231,16
20041455,16
20041303,17
20042140,11
20043250,10
20041418,16
20042179,14
20045027,12
20041273,11
20043174,17
20042093,16
20041052,10
20043033,14
20042275,12
20041372,14
20041201,16
20045118,17
20041002,11
20043192,12
20042158,11
20041338,16
20045054,17
20045147,17
20043230,12
20043157,11
20043216,10
20041393,11
20042051,16
20042108,16
20041072,11
20042055,16
20043280,11
20047004,11
20045013,17
20043223,11
20042186,16
20042114,11
20041211,12
20046010,16
20042110,16
20042029,16
20041048,10
20044121,11
20043019,11
20042198,11
20044020,16
20043225,11
20041435,10
20041373,9
20045091,14
20042258,12
20042310,14
20041305,10
20042255,11
20042238,10
20042177,10
20042080,16
20046049,16
20045157,10
20045128,15
20043089,11
20041268,16
20042096,11
20042147,14
20045065,12
20044091,11
20042301,11
20043207,16
20042217,16
20042166,14
20043275,16
20046039,14
20042098,16
20045039,10
20043058,10
20041251,10
20042254,11
20041003,10
20043260,16
20043231,14
20047021,14
20045041,11
20042133,16
20045055,10
20043245,11
20042066,16
20041130,16
20043177,10
20041200,9
20041247,14
20042068,12
20043257,16
20042171,16
20041240,14
20041278,14
20042035,16
20042182,16
20045098,17
20042202,16
20044029,11
20042097,14
20048005,1
20043197,16
20044008,15
20041239,16
20045059,16
20045010,14
20043118,16
20046035,16
20046027,16
20041266,14
20041094,11
20041346,16
20042099,16
20042073,16
20042137,10
20044079,17
20041125,12
20041292,17
20043144,11
20044025,16
20041009,16
20041369,16
20042165,16
20041101,16
20041356,10
20041291,16
20043095,16
20042149,16
20043253,11
20044096,16
20044040,11
20042122,14
20041444,16
20043286,17
20042154,11
20042297,11
20043107,16
20042088,12
20042065,14
20041015,11
20045105,14
20041361,16
20041058,16
20041054,16
20043035,11
20042206,14
20045149,11
20041371,12
20044022,16
20044010,1
20041006,12
20042168,16
20045139,17
20041405,16
20046005,17
20043262,16
20045103,1
20042289,16
20043283,16
20041344,16
20043213,16
20041319,11
20043109,16
20043191,11
20043113,16
20044023,11
20042132,11
20041091,16
20043054,11
20043240,17
20043132,16
20041386,10
20045048,16
20043267,16
20042090,14
20041218,16
20041343,14
20042299,16
20041325,10
20041228,14
20043007,11
20041210,16
20042040,16
20042128,10
20043176,17
20045080,10
20042282,16
20041394,11
20042241,12
20041095,10
20043022,14
20042053,16
20043141,11
20041317,10
20046046,16
20041259,10
20041420,10
20041162,16
20046037,16
20041362,14
20041226,12
20046045,16
20043045,12
20045123,17
20041123,10
20041385,15
20041241,12
20046025,14
20043186,10
20045071,14
20043200,12
20047030,1
20041108,17
20041149,14
20042072,9
20042210,11
20045110,10
20041223,16
20042312,11
20045086,12
20042130,14
20044125,16
20043182,14
20041398,10
20042246,11
20041175,10
20045162,17
20041391,12
20041334,10
20041309,10
20043083,14
20041368,15
20043067,11
20043148,11
20048006,1
20044094,16
20043208,11
20047011,12
20043218,16
20044054,17
20042201,16
20041010,16
20042226,16
20041232,16
20043205,16
20043172,16
20043237,16
20044088,16
20043080,11
20045153,17
20042123,16
20042136,11
20041012,16
20041014,16
20045100,17
20044046,11
20045072,17
20042163,14
20042204,11
20045137,14
20041302,11
20041047,16
20043008,10
20043194,16
20041080,11
20041245,10
20043137,14
20045009,10
20042107,16
20043220,11
20042048,16
20042009,11
20042205,17
20045159,1
20042155,16
20043242,10
20041336,16
20042230,14
20041297,10
20043246,14
20042046,16
20042124,11
20041117,14
20042152,14
20041064,16
20042256,17
20044089,11
20044050,14
20041084,16
20045007,15
20044066,16
20041381,16
20043239,11
20043039,16
20041285,12
20046016,16
20041158,12
20043199,11
20041235,10
20041045,11
20042277,12
20041215,11
20043151,16
20045036,17
20041110,10
20045015,17
20042058,16
20044071,14
20041451,16
20041313,16
20045026,17
20041039,11
20044084,9
20041248,10
20044118,17
20042160,16
20045018,10
20042063,14
20041415,16
20047007,14
20042284,14
20043241,16
20042291,11
20043086,11
20041122,16
20041141,14
20041382,16
20042064,16
20041375,17
20041447,16
20045019,17
20041057,14
20042269,12
20041283,16
20041037,16
20045008,17
20041296,16
20046036,16
20043155,16
20041028,14
20046032,16
20041340,14
20041327,10
20042033,11
20042295,16
20045127,15
20044048,11
20046038,16
20042293,16
20046003,16
20044044,16
20042187,12
20042069,16
20043074,14
20043145,12
20041081,14
20043163,11
20041318,16
20046008,17
20041252,16
20041454,10
20047009,1
20044038,17
20043066,14
20042250,16
20041143,12
20045113,17
20041400,16
20043269,16
20043185,16
20047022,1
20041206,10
20041102,16
20045062,12
20042119,11
20043274,16
20041088,11
20041083,11
20042039,16
20042059,16
20041452,10
20041388,10
20041089,16
20043222,11
20045029,11
20044060,16
20045133,12
20042050,16
20041355,11
20046024,10
20044124,17
20041267,10
20042138,12
20045030,14
20046013,12
20041236,17
20046022,16
20042070,16
20041390,12
20044035,16
20047026,1
20042030,16
20041181,10
20045131,11
20041410,11
20041217,15
20041127,12
20041426,16
20045136,11
20043202,14
20047023,11
20047010,1
20041227,14
20041166,16
20041422,16
20045068,12
20041198,11
20041242,16
20045120,11
20045106,11
20042306,16
20044110,14
20042037,11
20041139,16
20044098,17
20045090,17
20041049,16
20043203,11
20042041,16
20042169,16
20043244,16
20044064,10
20044024,16
20041011,17
20041118,16
20042242,15
20041359,11
20041188,16
20045151,14
20043101,14
20041294,16
20042216,16
20043211,9
20042211,16
20045002,17
20044062,12
20042222,16
20042281,16
20045121,11
20044052,11
20041090,10
20046006,11
20044056,14
20041096,11
20043014,10
20042180,14
20041068,17
20042298,16
20042278,16
20043188,16
20043010,14
20045097,17
20042012,16
20045152,17
20041193,17
20043206,14
20045125,17
20043284,16
20043164,11
20041214,16
20044108,14
20048002,1
20041271,12
20045143,17
20043217,14
20044115,16
20045104,7
20041008,17
20045061,17
20045058,11
20041024,16
20043023,16
20041342,15
20041286,12
20042288,16
20041092,17
20042086,16
20046043,17
20041434,14
20042032,16
20045074,10
20042304,16
20041041,12
20042181,12
20041351,10
20043282,10
20042113,11
20044127,17
20043031,9
20043183,16
20043179,16
20041106,16
20041376,16
20047025,1
20044059,11
20041389,11
20042253,16
20041312,16
20041395,17
20043272,16
20042023,11
20043279,16
20041077,11
20041384,11
20041379,16
20043270,14
20047017,12
20041275,11
20046019,10
20042028,11
20043082,14
20043038,11
20044016,14
20042010,16
20041335,11
20041424,16
20043094,16
20042185,14
20042307,11
20041264,16
20043097,11
20041310,10
20041234,14
20041185,16
20042266,14
20041413,17
20044034,17
20043264,16
20042002,16
20041345,16
20042219,16
20043051,11
20048008,1
20042176,16
20042283,16
20045144,11
20041364,10
20033013,11
20032003,10
20034029,16
20032224,17
20033254,11
20035110,17
20033206,11
20031182,17
20031267,14
20032107,1
20031459,16
20032241,16
20033128,16
20033248,16
20031445,17
20032149,14
